date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,tournament_name
2023-06-17,Semi final,WS,CHEN Yu Fei (4) Rank 4 Elo 2516 (+40),21-8 / 21-17,AN Se Young (2) Rank 2 Elo 2705 (-40),46,https://badmintonranks.com/tournament?id=13710,1,Indonesia Open 2023
2023-06-17,Semi final,XD,ZHENG .. / HUANG .. (1) Rank 1 Elo 2438 (+10),21-19 / 21-10,FENG Ya.. / HUANG .. (6) Rank 5 Elo 2169 (-9),42,https://badmintonranks.com/tournament?id=13710,1,Indonesia Open 2023
2023-06-16,Quarter final,MD,Pramudy.. / Yeremia E.. Rank 25 Elo 2005 (+43),16-21 / 21-17 / 21-19,LIANG W.. / WANG C.. (6) Rank 2 Elo 2231 (-41),60,https://badmintonranks.com/tournament?id=13710,1,Indonesia Open 2023
2023-06-16,Quarter final,MD,KANG Mi.. / SEO Seun.. Rank 12 Elo 2158 (+19),21-14 / 21-10,Leo Rolly.. / Daniel MA.. Rank 10 Elo 2062 (-20),31,https://badmintonranks.com/tournament?id=13710,1,Indonesia Open 2023
2023-06-16,Quarter final,MD,Aaron CH.. / SOH Wo.. (2) Rank 3 Elo 2159 (+16),21-10 / 21-15,Akira KO.. / Taichi SAI.. Rank 24 Elo 2022 (-17),41,https://badmintonranks.com/tournament?id=13710,1,Indonesia Open 2023
2023-06-16,Quarter final,MS,Anthony Sinisuka GIN.. (2) Rank 2 Elo 2405 (+16),21-19 / 21-16,Jonatan CHRISTIE (6) Rank 7 Elo 2263 (-17),51,https://badmintonranks.com/tournament?id=13710,1,Indonesia Open 2023
2023-06-16,Quarter final,MS,Viktor AXELSEN (1) Rank 1 Elo 2552 (+6),21-5 / 21-19,CHOU Tien Chen (5) Rank 8 Elo 2188 (-6),39,https://badmintonranks.com/tournament?id=13710,1,Indonesia Open 2023
2023-06-16,Quarter final,WD,BAEK Ha.. / LEE So H.. (5) Rank 2 Elo 2282 (+34),21-18 / 21-12,CHEN Qi.. / JIA Yi Fan (1) Rank 1 Elo 2392 (-34),54,https://badmintonranks.com/tournament?id=13710,2,Indonesia Open 2023
2023-06-16,Quarter final,WD,Yuki FUK.. / Sayaka H.. (7) Rank 9 Elo 2101 (+23),21-13 / 21-13,Apriyani .. / Siti Fadia.. (4) Rank 6 Elo 2055 (-24),61,https://badmintonranks.com/tournament?id=13710,2,Indonesia Open 2023
2023-06-16,Quarter final,WD,Mayu MA.. / Wakana N.. Rank 10 Elo 2143 (+17),21-16 / 21-12,Rena MI.. / Ayako SA.. Rank 17 Elo 2016 (-18),35,https://badmintonranks.com/tournament?id=13710,2,Indonesia Open 2023
2023-06-16,Quarter final,MS,PRANNOY H. S. (7) Rank 9 Elo 2261 (+28),21-18 / 21-16,Kodai NARAOKA (3) Rank 4 Elo 2291 (-29),55,https://badmintonranks.com/tournament?id=13710,2,Indonesia Open 2023
2023-06-16,Quarter final,MD,Satwiksai.. / Chirag S.. (7) Rank 6 Elo 2123 (+30),21-13 / 21-13,Fajar ALF.. / Muhamm.. (1) Rank 1 Elo 2164 (-30),41,https://badmintonranks.com/tournament?id=13710,2,Indonesia Open 2023
2023-06-16,Quarter final,XD,ZHENG .. / HUANG .. (1) Rank 1 Elo 2436 (+2),21-14 / 21-10,Mathias T.. / Amalie M.. Rank 27 Elo 1897 (-3),31,https://badmintonranks.com/tournament?id=13710,2,Indonesia Open 2023
2023-06-16,Quarter final,WD,JEONG .. / KIM Hye .. (6) Rank 7 Elo 2037 (+32),21-19 / 12-21 / 21-18,ZHANG .. / ZHENG .. (3) Rank 3 Elo 2107 (-32),97,https://badmintonranks.com/tournament?id=13710,2,Indonesia Open 2023
2023-06-16,Quarter final,MS,LI Shi Feng Rank 10 Elo 2298 (+15),21-14 / 14-21 / 21-12,KIDAMBI Srikanth Rank 22 Elo 2139 (-16),69,https://badmintonranks.com/tournament?id=13710,2,Indonesia Open 2023
2023-06-16,Quarter final,WS,AN Se Young (2) Rank 2 Elo 2696 (+9),21-18 / 19-21 / 21-11,HE Bing Jiao (5) Rank 5 Elo 2419 (-9),82,https://badmintonranks.com/tournament?id=13710,2,Indonesia Open 2023
2023-06-16,Quarter final,WS,CHEN Yu Fei (4) Rank 4 Elo 2511 (+5),21-11 / 21-19,KIM Ga Eun Rank 27 Elo 2123 (-5),47,https://badmintonranks.com/tournament?id=13710,2,Indonesia Open 2023
2023-06-16,Quarter final,XD,FENG Ya.. / HUANG .. (6) Rank 5 Elo 2138 (+31),13-21 / 21-13 / 21-12,Dechapol.. / Sapsiree .. (3) Rank 2 Elo 2192 (-30),71,https://badmintonranks.com/tournament?id=13710,2,Indonesia Open 2023
2023-06-16,Quarter final,XD,Yuta WAT.. / Arisa IGA.. (2) Rank 3 Elo 2259 (+12),21-11 / 21-18,Rinov RI.. / Pitha Hani.. Rank 15 Elo 2052 (-13),45,https://badmintonranks.com/tournament?id=13710,2,Indonesia Open 2023
2023-06-16,Quarter final,WS,Carolina MARIN (6) Rank 6 Elo 2373 (+40),21-18 / 21-13,TAI Tzu Ying (3) Rank 3 Elo 2576 (-40),44,https://badmintonranks.com/tournament?id=13710,2,Indonesia Open 2023
2023-06-16,Quarter final,WS,Ratchanok INTANON (8) Rank 8 Elo 2224 (+46),18-21 / 25-23 / 21-16,Akane YAMAGUCHI (1) Rank 1 Elo 2579 (-47),73,https://badmintonranks.com/tournament?id=13710,2,Indonesia Open 2023
2023-06-16,Quarter final,XD,TANG Ch.. / TSE Ying .. Rank 21 Elo 1982 (+32),21-15 / 23-25 / 21-18,Robin TA.. / Selena PI.. Rank 13 Elo 2029 (-31),69,https://badmintonranks.com/tournament?id=13710,2,Indonesia Open 2023
2023-06-15,Round 2,MD,Pramudy.. / Yeremia E.. Rank 25 Elo 1970 (+35),18-21 / 21-19 / 23-21,Hendra S.. / Mohamm.. (4) Rank 7 Elo 2079 (-33),54,https://badmintonranks.com/tournament?id=13710,2,Indonesia Open 2023
2023-06-15,Round 2,MD,LIANG W.. / WANG C.. (6) Rank 2 Elo 2228 (+3),21-9 / 21-16,Keiichiro .. / Yoshinori .. Rank 36 Elo 1755 (-4),31,https://badmintonranks.com/tournament?id=13710,2,Indonesia Open 2023
2023-06-15,Round 2,WS,AN Se Young (2) Rank 2 Elo 2695 (+1),21-11 / 21-9,Kirsty GILMOUR Rank 33 Elo 1962 (-1),32,https://badmintonranks.com/tournament?id=13710,2,Indonesia Open 2023
2023-06-15,Round 2,WS,HE Bing Jiao (5) Rank 5 Elo 2417 (+2),21-16 / 21-14,Yvonne LI Rank 26 Elo 1869 (-2),39,https://badmintonranks.com/tournament?id=13710,2,Indonesia Open 2023
2023-06-15,Round 2,WS,CHEN Yu Fei (4) Rank 4 Elo 2509 (+2),21-13 / 21-19,Saena KAWAKAMI Rank 24 Elo 1966 (-2),43,https://badmintonranks.com/tournament?id=13710,2,Indonesia Open 2023
2023-06-15,Round 2,WD,Yuki FUK.. / Sayaka H.. (7) Rank 9 Elo 2094 (+7),15-21 / 21-17 / 21-8,LEE Chia.. / TENG Ch.. Rank 24 Elo 1781 (-9),70,https://badmintonranks.com/tournament?id=13710,3,Indonesia Open 2023
2023-06-15,Round 2,WD,JEONG .. / KIM Hye .. (6) Rank 7 Elo 2025 (+12),23-21 / 21-11,YEUNG .. / YEUNG P.. Rank 28 Elo 1810 (-14),51,https://badmintonranks.com/tournament?id=13710,3,Indonesia Open 2023
2023-06-15,Round 2,MS,CHOU Tien Chen (5) Rank 8 Elo 2170 (+18),21-16 / 21-8,Brian YANG Rank 26 Elo 2058 (-18),38,https://badmintonranks.com/tournament?id=13710,3,Indonesia Open 2023
2023-06-15,Round 2,MD,KANG Mi.. / SEO Seun.. Rank 12 Elo 2129 (+29),21-18 / 21-14,Takuro H.. / Yugo KO.. (3) Rank 4 Elo 2173 (-28),42,https://badmintonranks.com/tournament?id=13710,3,Indonesia Open 2023
2023-06-15,Round 2,WD,Apriyani .. / Siti Fadia.. (4) Rank 6 Elo 2048 (+7),21-13 / 21-10,Catherine.. / Josephine.. Rank 31 Elo 1718 (-10),32,https://badmintonranks.com/tournament?id=13710,3,Indonesia Open 2023
2023-06-15,Round 2,WD,ZHANG .. / ZHENG .. (3) Rank 3 Elo 2101 (+6),21-18 / 21-8,Meilysa T.. / Rachel All.. Rank 42 Elo 1744 (-9),41,https://badmintonranks.com/tournament?id=13710,3,Indonesia Open 2023
2023-06-15,Round 2,MS,Anthony Sinisuka GIN.. (2) Rank 2 Elo 2401 (+4),20-22 / 21-15 / 21-15,Priyanshu RAJAWAT Rank 34 Elo 1941 (-3),63,https://badmintonranks.com/tournament?id=13710,3,Indonesia Open 2023
2023-06-15,Round 2,MD,Fajar ALF.. / Muhamm.. (1) Rank 1 Elo 2151 (+13),21-14 / 21-17,REN Xian.. / TAN Qiang Rank 19 Elo 1969 (-14),40,https://badmintonranks.com/tournament?id=13710,3,Indonesia Open 2023
2023-06-15,Round 2,WS,KIM Ga Eun Rank 27 Elo 2086 (+37),21-19 / 22-20,WANG Zhi Yi (7) Rank 7 Elo 2236 (-35),47,https://badmintonranks.com/tournament?id=13710,3,Indonesia Open 2023
2023-06-15,Round 2,MD,Leo Rolly.. / Daniel MA.. Rank 10 Elo 2030 (+32),22-20 / 21-17,ONG Yew.. / TEO Ee .. (8) Rank 8 Elo 2105 (-31),42,https://badmintonranks.com/tournament?id=13710,3,Indonesia Open 2023
2023-06-15,Round 2,MS,Jonatan CHRISTIE (6) Rank 7 Elo 2250 (+13),19-21 / 21-11 / 21-11,Toma Junior POPOV Rank 27 Elo 2049 (-13),64,https://badmintonranks.com/tournament?id=13710,3,Indonesia Open 2023
2023-06-15,Round 2,XD,FENG Ya.. / HUANG .. (6) Rank 5 Elo 2110 (+28),21-9 / 21-19,Mathias .. / Alexandra .. Rank 9 Elo 2148 (-29),42,https://badmintonranks.com/tournament?id=13710,3,Indonesia Open 2023
2023-06-15,Round 2,MS,Viktor AXELSEN (1) Rank 1 Elo 2550 (+2),21-8 / 21-13,WANG Tzu Wei Rank 28 Elo 1983 (-2),43,https://badmintonranks.com/tournament?id=13710,3,Indonesia Open 2023
2023-06-15,Round 2,MD,Satwiksai.. / Chirag S.. (7) Rank 6 Elo 2106 (+17),21-17 / 21-15,HE Ji Ting / ZHOU Ha.. Rank 14 Elo 1983 (-18),46,https://badmintonranks.com/tournament?id=13710,3,Indonesia Open 2023
2023-06-15,Round 2,MD,Akira KO.. / Taichi SAI.. Rank 24 Elo 1988 (+34),18-21 / 24-22 / 21-16,LIU Yu C.. / OU Xuan .. (5) Rank 5 Elo 2090 (-34),71,https://badmintonranks.com/tournament?id=13710,3,Indonesia Open 2023
2023-06-15,Round 2,WD,BAEK Ha.. / LEE So H.. (5) Rank 2 Elo 2273 (+9),21-15 / 17-21 / 21-10,Rin IWAN.. / Kie NAKA.. Rank 18 Elo 1991 (-9),85,https://badmintonranks.com/tournament?id=13710,3,Indonesia Open 2023
2023-06-15,Round 2,WD,CHEN Qi.. / JIA Yi Fan (1) Rank 1 Elo 2390 (+2),21-11 / 21-12,Febriana .. / Amallia C.. Rank 13 Elo 1858 (-3),39,https://badmintonranks.com/tournament?id=13710,3,Indonesia Open 2023
2023-06-15,Round 2,MS,PRANNOY H. S. (7) Rank 9 Elo 2237 (+24),21-18 / 21-16,NG Ka Long Angus Rank 16 Elo 2216 (-24),43,https://badmintonranks.com/tournament?id=13710,3,Indonesia Open 2023
2023-06-15,Round 2,WD,Rena MI.. / Ayako SA.. Rank 17 Elo 1990 (+26),13-21 / 21-16 / 21-18,Jongkolp.. / Rawinda .. Rank 8 Elo 1984 (-26),69,https://badmintonranks.com/tournament?id=13710,3,Indonesia Open 2023
2023-06-15,Round 2,WS,Akane YAMAGUCHI (1) Rank 1 Elo 2578 (+1),21-15 / 21-11,Putri Kusuma WARDANI Rank 39 Elo 1932 (-1),36,https://badmintonranks.com/tournament?id=13710,3,Indonesia Open 2023
2023-06-15,Round 2,MS,Kodai NARAOKA (3) Rank 4 Elo 2263 (+28),17-21 / 21-12 / 21-18,SHI Yu Qi Rank 6 Elo 2297 (-28),80,https://badmintonranks.com/tournament?id=13710,4,Indonesia Open 2023
2023-06-15,Round 2,XD,Dechapol.. / Sapsiree .. (3) Rank 2 Elo 2174 (+18),21-17 / 21-19,JIANG Zh.. / WEI Ya Xin Rank 10 Elo 2075 (-18),40,https://badmintonranks.com/tournament?id=13710,4,Indonesia Open 2023
2023-06-15,Round 2,MD,Aaron CH.. / SOH Wo.. (2) Rank 3 Elo 2138 (+21),21-19 / 21-16,CHOI Sol.. / KIM Won .. Rank 9 Elo 2067 (-21),38,https://badmintonranks.com/tournament?id=13710,4,Indonesia Open 2023
2023-06-15,Round 2,WS,TAI Tzu Ying (3) Rank 3 Elo 2571 (+5),21-18 / 21-16,PUSARLA V. Sindhu Rank 14 Elo 2204 (-6),39,https://badmintonranks.com/tournament?id=13710,4,Indonesia Open 2023
2023-06-15,Round 2,XD,Robin TA.. / Selena PI.. Rank 13 Elo 1991 (+38),21-17 / 21-17,SEO Seu.. / CHAE Yu.. (4) Rank 4 Elo 2137 (-36),42,https://badmintonranks.com/tournament?id=13710,4,Indonesia Open 2023
2023-06-15,Round 2,XD,Rinov RI.. / Pitha Hani.. Rank 15 Elo 2040 (+12),21-17 / 21-16,TAN Kian.. / LAI Pei Jin.. Rank 18 Elo 1823 (-14),47,https://badmintonranks.com/tournament?id=13710,4,Indonesia Open 2023
2023-06-15,Round 2,XD,Yuta WAT.. / Arisa IGA.. (2) Rank 3 Elo 2252 (+7),16-21 / 21-13 / 21-13,LEE Chu.. / NG Tsz Ya.. Rank 23 Elo 1915 (-7),62,https://badmintonranks.com/tournament?id=13710,4,Indonesia Open 2023
2023-06-15,Round 2,MS,KIDAMBI Srikanth Rank 22 Elo 2108 (+31),21-17 / 22-20,Lakshya SEN Rank 20 Elo 2169 (-30),45,https://badmintonranks.com/tournament?id=13710,4,Indonesia Open 2023
2023-06-15,Round 2,WD,Mayu MA.. / Wakana N.. Rank 10 Elo 2121 (+22),9-21 / 21-9 / 21-12,Benyapa .. / Nuntakarn.. Rank 11 Elo 2068 (-22),49,https://badmintonranks.com/tournament?id=13710,4,Indonesia Open 2023
2023-06-15,Round 2,WS,Ratchanok INTANON (8) Rank 8 Elo 2192 (+32),21-13 / 21-17,Pornpawee CHOCHUW.. Rank 11 Elo 2276 (-31),42,https://badmintonranks.com/tournament?id=13710,4,Indonesia Open 2023
2023-06-15,Round 2,XD,TANG Ch.. / TSE Ying .. Rank 21 Elo 1952 (+30),21-17 / 21-14,Praveen .. / Melati Dae.. Rank 28 Elo 1991 (-30),35,https://badmintonranks.com/tournament?id=13710,4,Indonesia Open 2023
2023-06-15,Round 2,WS,Carolina MARIN (6) Rank 6 Elo 2367 (+6),26-24 / 23-21,YEO Jia Min Rank 28 Elo 2025 (-6),60,https://badmintonranks.com/tournament?id=13710,4,Indonesia Open 2023
2023-06-15,Round 2,XD,Mathias T.. / Amalie M.. Rank 27 Elo 1858 (+39),21-14 / 21-16,Rehan N.. / Lisa Ayu K.. Rank 12 Elo 1966 (-35),39,https://badmintonranks.com/tournament?id=13710,4,Indonesia Open 2023
2023-06-15,Round 2,XD,ZHENG .. / HUANG .. (1) Rank 1 Elo 2434 (+2),21-14 / 21-17,Hiroki MI.. / Natsu SAI.. Rank 24 Elo 1877 (-3),32,https://badmintonranks.com/tournament?id=13710,4,Indonesia Open 2023
2023-06-15,Round 2,MS,LI Shi Feng Rank 10 Elo 2280 (+18),21-19 / 21-14,LOH Kean Yew (4) Rank 5 Elo 2176 (-18),44,https://badmintonranks.com/tournament?id=13710,4,Indonesia Open 2023
2023-06-14,Round 1,WS,Yvonne LI Rank 26 Elo 1848 (+21),21-16 / 21-15,Clara AZURMENDI Rank 40 Elo 1738 (-25),36,https://badmintonranks.com/tournament?id=13710,4,Indonesia Open 2023
2023-06-14,Round 1,WS,Saena KAWAKAMI Rank 24 Elo 1940 (+26),21-15 / 21-7,Aya OHORI Rank 21 Elo 1923 (-26),30,https://badmintonranks.com/tournament?id=13710,4,Indonesia Open 2023
2023-06-14,Round 1,MD,LIANG W.. / WANG C.. (6) Rank 2 Elo 2226 (+2),21-13 / 21-13,Kevin LEE / Ty Alexan.. Rank 46 Elo 1695 (-4),23,https://badmintonranks.com/tournament?id=13710,4,Indonesia Open 2023
2023-06-14,Round 1,WS,CHEN Yu Fei (4) Rank 4 Elo 2507 (+2),21-17 / 21-11,Natsuki NIDAIRA Rank 25 Elo 1968 (-2),40,https://badmintonranks.com/tournament?id=13710,4,Indonesia Open 2023
2023-06-14,Round 1,MS,Priyanshu RAJAWAT Rank 34 Elo 1941 (+0),W.O.,Kunlavut VITIDSARN Rank 3 Elo 2406 (-0),0,https://badmintonranks.com/tournament?id=13710,4,Indonesia Open 2023
2023-06-14,Round 1,WD,Yuki FUK.. / Sayaka H.. (7) Rank 9 Elo 2088 (+6),21-11 / 21-17,Chloe CO.. / Lauren S.. Rank 25 Elo 1739 (-8),37,https://badmintonranks.com/tournament?id=13710,5,Indonesia Open 2023
2023-06-14,Round 1,WS,HE Bing Jiao (5) Rank 5 Elo 2414 (+3),21-23 / 21-10 / 21-13,PAI Yu Po Rank 23 Elo 1939 (-4),60,https://badmintonranks.com/tournament?id=13710,5,Indonesia Open 2023
2023-06-14,Round 1,MD,Keiichiro .. / Yoshinori .. Rank 36 Elo 1688 (+67),19-21 / 21-15 / 21-19,MAN Wei.. / TEE Kai .. Rank 22 Elo 1933 (-44),66,https://badmintonranks.com/tournament?id=13710,5,Indonesia Open 2023
2023-06-14,Round 1,XD,Robin TA.. / Selena PI.. Rank 13 Elo 1961 (+30),22-24 / 21-12 / 21-19,Kyohei Y.. / Naru SHI.. Rank 17 Elo 2004 (-29),71,https://badmintonranks.com/tournament?id=13710,5,Indonesia Open 2023
2023-06-14,Round 1,WD,LEE Chia.. / TENG Ch.. Rank 24 Elo 1767 (+14),21-14 / 21-19,Debora JI.. / Cheryl SEI.. Rank 32 Elo 1537 (-29),43,https://badmintonranks.com/tournament?id=13710,5,Indonesia Open 2023
2023-06-14,Round 1,MD,CHOI Sol.. / KIM Won .. Rank 9 Elo 2063 (+4),21-18 / 11-4 Ret.,SU Ching.. / YE Hong .. Rank 27 Elo 1797 (-4),27,https://badmintonranks.com/tournament?id=13710,5,Indonesia Open 2023
2023-06-14,Round 1,MD,Takuro H.. / Yugo KO.. (3) Rank 4 Elo 2168 (+5),21-19 / 21-16,Alexande.. / Adam HA.. Rank 26 Elo 1807 (-7),37,https://badmintonranks.com/tournament?id=13710,5,Indonesia Open 2023
2023-06-14,Round 1,WD,CHEN Qi.. / JIA Yi Fan (1) Rank 1 Elo 2386 (+4),21-17 / 21-16,LI Wen M.. / LIU Xuan .. Rank 15 Elo 1954 (-5),48,https://badmintonranks.com/tournament?id=13710,5,Indonesia Open 2023
2023-06-14,Round 1,WD,BAEK Ha.. / LEE So H.. (5) Rank 2 Elo 2270 (+3),21-16 / 21-12,Rui HIRO.. / Yuna KATO Rank 19 Elo 1809 (-4),48,https://badmintonranks.com/tournament?id=13710,5,Indonesia Open 2023
2023-06-14,Round 1,MD,Pramudy.. / Yeremia E.. Rank 25 Elo 1942 (+28),21-15 / 13-21 / 21-14,Ben LANE / Sean VEN.. Rank 17 Elo 1944 (-27),56,https://badmintonranks.com/tournament?id=13710,5,Indonesia Open 2023
2023-06-14,Round 1,XD,Mathias .. / Alexandra .. Rank 9 Elo 2141 (+7),21-17 / 20-22 / 21-9,YANG Po.. / HU Ling F.. Rank 30 Elo 1822 (-9),60,https://badmintonranks.com/tournament?id=13710,5,Indonesia Open 2023
2023-06-14,Round 1,WD,Catherine.. / Josephine.. Rank 31 Elo 1691 (+27),21-17 / 21-12,Ridya Aul.. / Kelly LARI.. Rank 70 Elo 1566 (-40),30,https://badmintonranks.com/tournament?id=13710,5,Indonesia Open 2023
2023-06-14,Round 1,WD,Benyapa .. / Nuntakarn.. Rank 11 Elo 2064 (+4),21-11 / 21-15,Annie XU / Kerry XU Rank 36 Elo 1661 (-8),28,https://badmintonranks.com/tournament?id=13710,5,Indonesia Open 2023
2023-06-14,Round 1,MS,Anthony Sinisuka GIN.. (2) Rank 2 Elo 2398 (+3),21-8 / 21-10,Hans-Kristian Solberg VI.. Rank 39 Elo 1927 (-4),31,https://badmintonranks.com/tournament?id=13710,5,Indonesia Open 2023
2023-06-14,Round 1,XD,SEO Seu.. / CHAE Yu.. (4) Rank 4 Elo 2125 (+12),21-15 / 21-17,Dejan FE.. / Gloria Em.. Rank 14 Elo 1922 (-13),51,https://badmintonranks.com/tournament?id=13710,5,Indonesia Open 2023
2023-06-14,Round 1,MS,Toma Junior POPOV Rank 27 Elo 2016 (+33),21-18 / 21-15,LIN Chun-Yi Rank 24 Elo 2107 (-32),51,https://badmintonranks.com/tournament?id=13710,5,Indonesia Open 2023
2023-06-14,Round 1,MD,LIU Yu C.. / OU Xuan .. (5) Rank 5 Elo 2078 (+12),16-21 / 21-19 / 21-15,Kim AST.. / Anders Sk.. Rank 11 Elo 1866 (-13),67,https://badmintonranks.com/tournament?id=13710,5,Indonesia Open 2023
2023-06-14,Round 1,WS,WANG Zhi Yi (7) Rank 7 Elo 2234 (+2),21-11 / 21-9,THET Htar Thuzar Rank 57 Elo 1730 (-4),28,https://badmintonranks.com/tournament?id=13710,5,Indonesia Open 2023
2023-06-14,Round 1,MD,Aaron CH.. / SOH Wo.. (2) Rank 3 Elo 2117 (+21),21-16 / 21-12,Muhamm.. / Bagas MA.. Rank 13 Elo 2059 (-22),33,https://badmintonranks.com/tournament?id=13710,5,Indonesia Open 2023
2023-06-14,Round 1,MS,Kodai NARAOKA (3) Rank 4 Elo 2236 (+27),14-21 / 21-7 / 21-17,Anders ANTONSEN Rank 18 Elo 2264 (-27),82,https://badmintonranks.com/tournament?id=13710,5,Indonesia Open 2023
2023-06-14,Round 1,XD,TAN Kian.. / LAI Pei Jin.. Rank 18 Elo 1792 (+31),21-14 / 21-13,Gregory .. / Jenny MAI.. Rank 29 Elo 1773 (-32),37,https://badmintonranks.com/tournament?id=13710,6,Indonesia Open 2023
2023-06-14,Round 1,MD,Hendra S.. / Mohamm.. (4) Rank 7 Elo 2074 (+5),21-16 / 21-17,Supak JO.. / Kittinupon.. Rank 29 Elo 1681 (-8),30,https://badmintonranks.com/tournament?id=13710,6,Indonesia Open 2023
2023-06-14,Round 1,WD,Apriyani .. / Siti Fadia.. (4) Rank 6 Elo 2042 (+6),26-24 / 21-15,Linda EF.. / Isabel LO.. Rank 34 Elo 1682 (-9),52,https://badmintonranks.com/tournament?id=13710,6,Indonesia Open 2023
2023-06-14,Round 1,XD,Praveen .. / Melati Dae.. Rank 28 Elo 1979 (+12),21-16 / 21-9,CHAN Pe.. / CHEAH Y.. Rank 33 Elo 1760 (-16),36,https://badmintonranks.com/tournament?id=13710,6,Indonesia Open 2023
2023-06-14,Round 1,MS,Jonatan CHRISTIE (6) Rank 7 Elo 2229 (+21),21-17 / 21-10,Kanta TSUNEYAMA Rank 15 Elo 2173 (-22),39,https://badmintonranks.com/tournament?id=13710,6,Indonesia Open 2023
2023-06-14,Round 1,WD,Mayu MA.. / Wakana N.. Rank 10 Elo 2089 (+32),21-17 / 21-16,KIM So Y.. / KONG H.. (8) Rank 4 Elo 2170 (-32),45,https://badmintonranks.com/tournament?id=13710,6,Indonesia Open 2023
2023-06-14,Round 1,MS,KIDAMBI Srikanth Rank 22 Elo 2074 (+34),21-13 / 21-19,LU Guang Zu Rank 13 Elo 2196 (-34),46,https://badmintonranks.com/tournament?id=13710,6,Indonesia Open 2023
2023-06-14,Round 1,XD,Rinov RI.. / Pitha Hani.. Rank 15 Elo 2013 (+27),21-14 / 21-15,Thom GI.. / Delphine .. (5) Rank 7 Elo 2024 (-27),38,https://badmintonranks.com/tournament?id=13710,6,Indonesia Open 2023
2023-06-14,Round 1,MD,Akira KO.. / Taichi SAI.. Rank 24 Elo 1954 (+34),21-18 / 17-21 / 21-12,LEE Yang / WANG Ch.. Rank 18 Elo 2039 (-33),66,https://badmintonranks.com/tournament?id=13710,6,Indonesia Open 2023
2023-06-14,Round 1,WD,Rena MI.. / Ayako SA.. Rank 17 Elo 1948 (+42),21-16 / 19-21 / 21-17,Nami MA.. / Chiharu .. (2) Rank 5 Elo 2153 (-39),60,https://badmintonranks.com/tournament?id=13710,6,Indonesia Open 2023
2023-06-14,Round 1,MS,Lakshya SEN Rank 20 Elo 2137 (+32),21-17 / 21-13,LEE Zii Jia (8) Rank 11 Elo 2214 (-31),33,https://badmintonranks.com/tournament?id=13710,6,Indonesia Open 2023
2023-06-14,Round 1,WS,AN Se Young (2) Rank 2 Elo 2695 (+0),21-10 / 21-4,AAKARSHI KASHYAP Rank 43 Elo 1708 (-0),28,https://badmintonranks.com/tournament?id=13710,6,Indonesia Open 2023
2023-06-14,Round 1,WS,KIM Ga Eun Rank 27 Elo 2049 (+37),22-24 / 21-17 / 23-21,Michelle LI Rank 13 Elo 2207 (-36),70,https://badmintonranks.com/tournament?id=13710,6,Indonesia Open 2023
2023-06-14,Round 1,MS,LOH Kean Yew (4) Rank 5 Elo 2157 (+19),21-15 / 23-21,Chico Aura DWI WARD.. Rank 23 Elo 2068 (-19),45,https://badmintonranks.com/tournament?id=13710,6,Indonesia Open 2023
2023-06-14,Round 1,XD,TANG Ch.. / TSE Ying .. Rank 21 Elo 1906 (+46),21-8 / 14-21 / 21-10,KIM Won .. / JEONG .. (8) Rank 6 Elo 2171 (-42),53,https://badmintonranks.com/tournament?id=13710,6,Indonesia Open 2023
2023-06-14,Round 1,XD,LEE Chu.. / NG Tsz Ya.. Rank 23 Elo 1885 (+30),18-21 / 21-19 / 23-21,YE Hong .. / LEE Chia .. Rank 22 Elo 1898 (-30),62,https://badmintonranks.com/tournament?id=13710,6,Indonesia Open 2023
2023-06-14,Round 1,WD,Jongkolp.. / Rawinda .. Rank 8 Elo 1974 (+10),21-9 / 21-8,JIN Yu Jia / WONG Jia.. Rank 23 Elo 1718 (-14),29,https://badmintonranks.com/tournament?id=13710,6,Indonesia Open 2023
2023-06-14,Round 1,WS,Kirsty GILMOUR Rank 33 Elo 1925 (+37),21-16 / 21-11,ZHANG Beiwen Rank 15 Elo 2041 (-35),31,https://badmintonranks.com/tournament?id=13710,6,Indonesia Open 2023
2023-06-14,Round 1,MS,LI Shi Feng Rank 10 Elo 2261 (+19),21-18 / 9-21 / 21-19,LEE Cheuk Yiu Rank 14 Elo 2173 (-19),70,https://badmintonranks.com/tournament?id=13710,6,Indonesia Open 2023
2023-06-14,Round 1,WS,Akane YAMAGUCHI (1) Rank 1 Elo 2575 (+3),6-21 / 21-7 / 22-20,ZHANG Yi Man Rank 17 Elo 2101 (-4),51,https://badmintonranks.com/tournament?id=13710,6,Indonesia Open 2023
2023-06-14,Round 1,XD,Yuta WAT.. / Arisa IGA.. (2) Rank 3 Elo 2244 (+8),12-21 / 21-13 / 21-7,Supak JO.. / Supissara .. Rank 11 Elo 1971 (-9),47,https://badmintonranks.com/tournament?id=13710,7,Indonesia Open 2023
2023-06-13,Round 1,WS,Carolina MARIN (6) Rank 6 Elo 2364 (+3),21-11 / 21-11,GOH Jin Wei Rank 31 Elo 1915 (-4),34,https://badmintonranks.com/tournament?id=13710,7,Indonesia Open 2023
2023-06-13,Round 1,WD,JEONG .. / KIM Hye .. (6) Rank 7 Elo 2023 (+2),21-15 / 21-7,Srivedya .. / Ishika JAI.. Rank 40 Elo 1484 (-7),31,https://badmintonranks.com/tournament?id=13710,7,Indonesia Open 2023
