date,tournament,round,type,winner_name,winner_rank,winner_elo,loser_name,loser_rank,loser_elo
2024-06-05,Indonesia Open 2024,Round 1,WD,KIM So Yeong / KONG Hee Yong,6,2123,Rutaparn.. / Swetaparn DEESOM,48,1585
2024-06-05,Indonesia Open 2024,Round 1,MS,Christo POPOV,24,2036,Julien CARRAGGI,45,1808
2024-06-05,Indonesia Open 2024,Round 1,WS,GAO Fang jie,27,2096,THET Htar Thuzar,43,1626
2024-06-05,Indonesia Open 2024,Round 1,WS,Carolina MARIN,3,2503,ZHANG Yi Man,17,2198
2024-06-05,Indonesia Open 2024,Round 1,MS,LU Guang Zu,15,2169,SU Li Yang,30,2004
2024-06-05,Indonesia Open 2024,Round 1,MD,HE Ji Ting / REN Xiang Yu,8,2244,Takuro HOKI / Yugo KOBAYASHI,6,2205
2024-06-05,Indonesia Open 2024,Round 1,WD,YEUNG .. / YEUNG Pak Hon,21,1735,Vivian HO / LIM Chiew Sien,39,1650
2024-06-05,Indonesia Open 2024,Round 1,XD,ZHENG Si Wei / HUANG Ya Qiong,1,2513,Rehan Naufal KUSHARJANTO / Lisa Ayu KUSUMAWATI,19,1948
2024-06-05,Indonesia Open 2024,Round 1,WD,Nami MATSUYAMA / Chiharu SHIDA,3,2264,Francesca CORBETT / Allison Qu..,37,1845
2024-06-05,Indonesia Open 2024,Round 1,WS,HAN Yue,7,2288,ZHANG Beiwen,10,2116
2024-06-05,Indonesia Open 2024,Round 1,WS,AN Se Young,1,2684,Tomoka MIYAZAKI,24,2017
2024-06-06,Indonesia Open 2024,Round 2,WD,LIU Sheng Shu / TAN Ning,4,2282,CHANG Tak Ching / YANG Ching Tun,33,1776
2024-06-06,Indonesia Open 2024,Round 2,MD,Kim ASTRUP / Anders Skaarup RASMUSSEN,4,2205,Kenya MITSUI / Hiroki OKAMURA,24,1929
2024-06-06,Indonesia Open 2024,Round 2,MS,LEE Zii Jia,7,2369,WENG Hong Yang,19,2220
2024-06-06,Indonesia Open 2024,Round 2,MS,Kunlavut VITIDSARN,8,2298,Priyanshu RAJAWAT,34,2009
2024-06-06,Indonesia Open 2024,Round 2,WD,ZHANG .. / ZHENG Yu,5,2218,Maiken FRUERGAARD / Sara THYGESEN,24,1875
2024-06-06,Indonesia Open 2024,Round 2,WS,AN Se Young,1,2685,Pornpicha CHOEIKEEWONG,40,1808
2024-06-06,Indonesia Open 2024,Round 2,XD,KIM Won Ho / JEONG Na Eun,8,2183,Robin TABELING / Selena PIEK,13,2057
2024-06-06,Indonesia Open 2024,Round 2,WS,HE Bing Jiao,8,2414,Kirsty GILMOUR,22,2056
2024-06-06,Indonesia Open 2024,Round 2,WD,CHEN Qi Ming / JIA Yi Fan,1,2450,Margot LAMBERT / Anne TRAN,16,2028
2024-06-06,Indonesia Open 2024,Round 2,MD,Sabar Karyaman GUTAMA / Moh Reza Pahlevi ISFAHANI,29,1936,LEE Yang / WANG Chang,10,2076
2024-06-06,Indonesia Open 2024,Round 2,MD,Muhammad Shohibul FIKRI / Bagas MAULANA,11,2059,Christo POPOV / Toma Junior POPOV,37,1737
2024-06-06,Indonesia Open 2024,Round 2,MD,LIANG Wei Keng / WANG Chang,2,2231,Hendra SETIAWAN / Mohammad AHSAN,16,1980
2024-06-06,Indonesia Open 2024,Round 2,XD,TANG Chun Man / TSE Ying Suet,7,2156,LEE Chun Hei / NG Tsz Yau,23,1988
2024-06-06,Indonesia Open 2024,Round 2,WD,Pearly TAN / THINAAH Muralitharan,13,2008,Apriyani RAHAYU / Siti Fadia Silva RAMADHANTI,9,2129
2024-06-06,Indonesia Open 2024,Round 2,XD,ZHENG Si Wei / HUANG Ya Qiong,1,2515,REDDY .. / REDDY Sikki Gupta,45,1777
2024-06-06,Indonesia Open 2024,Round 2,MD,LEE Jhe-Huei / YANG Po Hsuan,12,2086,HE Ji Ting / REN Xiang Yu,8,2266
2024-06-06,Indonesia Open 2024,Round 2,XD,TAN Kian Meng / LAI Pei Jing,21,1951,Mathias THYRRI / Alexandra BOE,14,2100
2024-06-06,Indonesia Open 2024,Round 2,MS,Anders ANTONSEN,5,2340,Kantaphon WANGCHAROEN,51,1877
2024-06-06,Indonesia Open 2024,Round 2,MS,Lakshya SEN,14,2243,Kenta NISHIMOTO,12,2219
2024-06-06,Indonesia Open 2024,Round 2,WD,BAEK Ha Na / LEE So Hee,2,2374,Tanisha CRASTO / Ashwini PONNAPPA,20,1847
2024-06-06,Indonesia Open 2024,Round 2,MD,GOH Sze Fei / Nur IZZUDDIN,13,2071,Leo Rolly CARNANDO / Daniel MARTHIN,14,1964
2024-06-06,Indonesia Open 2024,Round 2,WS,Gregoria Mariska TUNJUNG,9,2362,Supanida KATETHONG,15,2191
2024-06-06,Indonesia Open 2024,Round 2,MD,MAN Wei Chong / TEE Kai Wun,20,2008,Rasmus KJÆR / Frederik SØGAARD,15,1922
2024-06-06,Indonesia Open 2024,Round 2,WS,SUNG Shuo Yun,31,1880,Ratchanok INTANON,13,2093
2024-06-06,Indonesia Open 2024,Round 2,WD,KIM So Yeong / KONG Hee Yong,6,2125,YEUNG .. / YEUNG Pak Hon,21,1763
2024-06-06,Indonesia Open 2024,Round 2,XD,FENG Yan Zhe / HUANG Dong Ping,2,2375,Yuki KANEKO / Misaki MATSUTOMO,28,1911
2024-06-06,Indonesia Open 2024,Round 2,WS,CHEN Yu Fei,2,2555,Aya OHORI,11,2260
2024-06-06,Indonesia Open 2024,Round 2,MS,SHI Yu Qi,2,2562,LU Guang Zu,15,2183
2024-06-06,Indonesia Open 2024,Round 2,MS,LEONG Jun Hao,32,2168,CHOU Tien Chen,11,2291
2024-06-06,Indonesia Open 2024,Round 2,MS,LI Shi Feng,4,2282,Christo POPOV,24,2047
2024-06-06,Indonesia Open 2024,Round 2,WS,WANG Zhi Yi,6,2445,Ester Nurumi Tri WARDOYO,35,2046
2024-06-06,Indonesia Open 2024,Round 2,WD,LI Yi jing / LUO Xu Min,22,1955,Nami MATSUYAMA / Chiharu SHIDA,3,2268
2024-06-06,Indonesia Open 2024,Round 2,MD,LU Ching Yao / YANG Po Hsuan,25,1834,Aaron CHIA / SOH Wooi Yik,5,2165
2024-06-06,Indonesia Open 2024,Round 2,MS,Toma Junior POPOV,23,2093,Rasmus GEMKE,26,2174
2024-06-06,Indonesia Open 2024,Round 2,XD,Dechapol PUAVARANUKROH / Sapsiree TAERATTANACHAI,6,2162,Adnan MAULANA / Nita Violina MARWAH,46,1760
2024-06-06,Indonesia Open 2024,Round 2,XD,JIANG Zhen Bang / WEI Ya Xin,5,2231,YANG Po Hsuan / HU Ling Fang,24,1979
2024-06-06,Indonesia Open 2024,Round 2,WS,Carolina MARIN,3,2510,HSU Wen Chi,26,2007
2024-06-06,Indonesia Open 2024,Round 2,WS,HAN Yue,7,2302,GAO Fang jie,27,2099
2024-06-06,Indonesia Open 2024,Round 2,WD,Mayu MATSUMOTO / Wakana NAGAHARA,7,2181,Treesa JOLLY / GAYATRI GOPICHAND,25,2014
2024-06-06,Indonesia Open 2024,Round 2,XD,Dejan FERDINANSYAH / Gloria Emanuelle WIDJAJA,18,2036,SEO Seung Jae / CHAE Yu Jung,3,2330
2024-06-07,Indonesia Open 2024,Quarter final,WD,LIU Sheng Shu / TAN Ning,4,2284,ZHANG .. / ZHENG Yu,5,2224
2024-06-07,Indonesia Open 2024,Quarter final,MD,Kim ASTRUP / Anders Skaarup RASMUSSEN,4,2213,Muhammad Shohibul FIKRI / Bagas MAULANA,11,2066
2024-06-07,Indonesia Open 2024,Quarter final,MD,LIANG Wei Keng / WANG Chang,2,2241,GOH Sze Fei / Nur IZZUDDIN,13,2089
2024-06-07,Indonesia Open 2024,Quarter final,WD,BAEK Ha Na / LEE So Hee,2,2376,KIM So Yeong / KONG Hee Yong,6,2131
2024-06-07,Indonesia Open 2024,Quarter final,WD,Mayu MATSUMOTO / Wakana NAGAHARA,7,2195,LI Yi jing / LUO Xu Min,22,2002
2024-06-07,Indonesia Open 2024,Quarter final,MD,Sabar Karyaman GUTAMA / Moh Reza Pahlevi ISFAHANI,29,1974,LEE Jhe-Huei / YANG Po Hsuan,12,2124
2024-06-07,Indonesia Open 2024,Quarter final,MS,Anders ANTONSEN,5,2343,Lakshya SEN,14,2267
2024-06-07,Indonesia Open 2024,Quarter final,MD,MAN Wei Chong / TEE Kai Wun,20,2028,LU Ching Yao / YANG Po Hsuan,25,1887
2024-06-07,Indonesia Open 2024,Quarter final,WD,CHEN Qi Ming / JIA Yi Fan,1,2454,Pearly TAN / THINAAH Muralitharan,13,2044
2024-06-07,Indonesia Open 2024,Quarter final,WS,AN Se Young,1,2686,HE Bing Jiao,8,2419
2024-06-07,Indonesia Open 2024,Quarter final,WS,WANG Zhi Yi,6,2450,Gregoria Mariska TUNJUNG,9,2375
2024-06-07,Indonesia Open 2024,Quarter final,MS,Kunlavut VITIDSARN,8,2306,LEE Zii Jia,7,2384
2024-06-07,Indonesia Open 2024,Quarter final,MS,LI Shi Feng,4,2293,LEONG Jun Hao,32,2202
2024-06-07,Indonesia Open 2024,Quarter final,MS,SHI Yu Qi,2,2567,Toma Junior POPOV,23,2125
2024-06-07,Indonesia Open 2024,Quarter final,XD,ZHENG Si Wei / HUANG Ya Qiong,1,2516,TANG Chun Man / TSE Ying Suet,7,2170
2024-06-07,Indonesia Open 2024,Quarter final,XD,TAN Kian Meng / LAI Pei Jing,21,1989,KIM Won Ho / JEONG Na Eun,8,2199
2024-06-07,Indonesia Open 2024,Quarter final,XD,JIANG Zhen Bang / WEI Ya Xin,5,2241,FENG Yan Zhe / HUANG Dong Ping,2,2379
2024-06-07,Indonesia Open 2024,Quarter final,XD,Dechapol PUAVARANUKROH / Sapsiree TAERATTANACHAI,6,2166,Dejan FERDINANSYAH / Gloria Emanuelle WIDJAJA,18,2080
2024-06-07,Indonesia Open 2024,Quarter final,WS,CHEN Yu Fei,2,2563,SUNG Shuo Yun,31,1925
2024-06-07,Indonesia Open 2024,Quarter final,WS,Carolina MARIN,3,2513,HAN Yue,7,2314
2024-06-08,Indonesia Open 2024,Semi final,MD,MAN Wei Chong / TEE Kai Wun,20,2045,Sabar Karyaman GUTAMA / Moh Reza Pahlevi ISFAHANI,29,2013
2024-06-08,Indonesia Open 2024,Semi final,MS,Anders ANTONSEN,5,2364,Kunlavut VITIDSARN,8,2339
2024-06-08,Indonesia Open 2024,Semi final,MD,LIANG Wei Keng / WANG Chang,2,2256,Kim ASTRUP / Anders Skaarup RASMUSSEN,4,2229
2024-06-08,Indonesia Open 2024,Semi final,MS,SHI Yu Qi,2,2571,LI Shi Feng,4,2312
2024-06-08,Indonesia Open 2024,Semi final,WD,BAEK Ha Na / LEE So Hee,2,2386,LIU Sheng Shu / TAN Ning,4,2306
2024-06-08,Indonesia Open 2024,Semi final,WD,CHEN Qi Ming / JIA Yi Fan,1,2458,Mayu MATSUMOTO / Wakana NAGAHARA,7,2208
2024-06-08,Indonesia Open 2024,Semi final,WS,CHEN Yu Fei,2,2564,Carolina MARIN,3,2526
2024-06-08,Indonesia Open 2024,Semi final,XD,JIANG Zhen Bang / WEI Ya Xin,5,2277,TAN Kian Meng / LAI Pei Jing,21,2032
2024-06-08,Indonesia Open 2024,Semi final,WS,AN Se Young,1,2695,WANG Zhi Yi,6,2470
2024-06-08,Indonesia Open 2024,Semi final,XD,ZHENG Si Wei / HUANG Ya Qiong,1,2522,Dechapol PUAVARANUKROH / Sapsiree TAERATTANACHAI,6,2187
2024-06-09,Indonesia Open 2024,Final,MD,LIANG Wei Keng / WANG Chang,2,2281,MAN Wei Chong / TEE Kai Wun,20,2070
2024-06-09,Indonesia Open 2024,Final,MS,SHI Yu Qi,2,2581,Anders ANTONSEN,5,2389
2024-06-09,Indonesia Open 2024,Final,WS,CHEN Yu Fei,2,2588,AN Se Young,1,2706
2024-06-09,Indonesia Open 2024,Final,WD,BAEK Ha Na / LEE So Hee,2,2407,CHEN Qi Ming / JIA Yi Fan,1,2469
2024-06-09,Indonesia Open 2024,Final,XD,JIANG Zhen Bang / WEI Ya Xin,5,2287,ZHENG Si Wei / HUANG Ya Qiong,1,2529
2024-09-17,China Open 2024,Round 1,MD,Muhammad Shohibul FIKRI / Daniel MARTHIN,88,1997,CHIU Hsiang Chieh / WANG Chang,92,1962
2024-09-17,China Open 2024,Round 1,MS,LEE Chia Hao,22,2158,LU Guang Zu,16,2236
2024-09-17,China Open 2024,Round 1,WS,Aya OHORI,9,2256,Ratchanok INTANON,20,2111
2024-09-17,China Open 2024,Round 1,MD,Rasmus KJÆR / Frederik SØGAARD,14,1879,LIN Bing Wei / SU Ching Heng,31,1748
2024-09-17,China Open 2024,Round 1,WS,WANG Zhi Yi,5,2442,Mia BLICHFELDT,33,2029
2024-09-17,China Open 2024,Round 1,WD,SUNG Shuo Yun / YU Chien Hui,37,1702,Julie FINNE-IPSEN / Mai SURROW,48,1624
2024-09-17,China Open 2024,Round 1,WD,Polina BUHROVA / Yevheniia KANTEMYR,43,1499,Jacqueline FUNAOKA / Catherine CHOI,169,1581
2024-09-17,China Open 2024,Round 1,MD,LIANG Wei Keng / WANG Chang,1,2306,Christo POPOV / Toma Junior POPOV,33,1727
2024-09-17,China Open 2024,Round 1,MS,Anthony Sinisuka GINTING,10,2207,Chico Aura DWI WARDOYO,32,1987
2024-09-17,China Open 2024,Round 1,MS,SHI Yu Qi,1,2468,Kantaphon WANGCHAROEN,37,1938
2024-09-17,China Open 2024,Round 1,WS,Line Højmark KJAERSFELDT,18,2057,LIANG Ting Yu,57,1783
2024-09-17,China Open 2024,Round 1,XD,Mads VESTERGAARD / Christine BUSCH,24,1801,GUO Xin Wa / CHEN Fang Hui,37,2016
2024-09-17,China Open 2024,Round 1,MS,Koki WATANABE,15,2137,LEE Zii Jia,3,2373
2024-09-17,China Open 2024,Round 1,MS,Kodai NARAOKA,6,2215,Takuma OBAYASHI,33,2015
2024-09-17,China Open 2024,Round 1,MS,Kunlavut VITIDSARN,7,2390,SU Li Yang,35,2013
2024-09-17,China Open 2024,Round 1,WD,LEE Yu Lim / SHIN Seung Chan,20,1980,Ornnicha JONGSATHAPORNPARN / Sukitta SUWACHAI,88,1572
2024-09-17,China Open 2024,Round 1,WS,Pornpawee CHOCHUWONG,16,2250,KIM Ga Eun,13,2214
2024-09-17,China Open 2024,Round 1,MD,Junaidi ARIFFIN / YAP Roy King,41,1887,CHEN Zhi Xian / Presley SHIN Jian Da,46,1714
2024-09-17,China Open 2024,Round 1,XD,GOH Soon Huat / LAI Shevon Jemie,12,2019,HEE Yong KWON / TAN Wei Qiang,15,1765
2024-09-17,China Open 2024,Round 1,MS,Brian YANG,24,1959,Priyanshu RAJAWAT,36,2038
2024-09-17,China Open 2024,Round 1,MD,MAN Wei Chong / TEE Kai Wun,13,2018,XIE Hao Nan / ZENG Wei Han,44,1781
2024-09-17,China Open 2024,Round 1,MD,GOH Sze Fei / Nur IZZUDDIN,12,2100,CHEN Bo Yang / LIU Yi,21,1925
2024-09-17,China Open 2024,Round 1,MD,Ben LANE / Sean VENDY,15,1960,LOW Hang Yee / NG Eng Cheong,57,1618
2024-09-17,China Open 2024,Round 1,WD,LI Wen Mei / ZHANG Shu Xian,80,1937,CHANG Tak Ching / YANG Ching Tun,29,1752
2024-09-17,China Open 2024,Round 1,MS,WANG Tzu Wei,23,2021,Christo POPOV,26,2014
2024-09-17,China Open 2024,Round 1,XD,CHENG Chi Ya / ZHANG Chi,22,2071,Oleksii TIUNOV / Yevheniia KANTEMYR,68,1500
2024-09-17,China Open 2024,Round 1,WS,SUNG Shuo Yun,26,1875,GOH Jin Wei,35,1920
2024-09-17,China Open 2024,Round 1,WD,LI Yi jing / LUO Xu Min,18,1951,Laksika KANLAHA / Phataimas MUENWONG,21,1893
2024-09-17,China Open 2024,Round 1,XD,Hiroki MIDORIKAWA / Natsu SAITO,20,1941,YE Hong / LEE Chia Hsin,10,2013
2024-09-17,China Open 2024,Round 1,XD,WANG Chang / HSU Yin-Hui,,1663,Pakkapon TEERARATSAKUL / Phataimas MUENWONG,26,1882
2024-09-18,China Open 2024,Round 1,WS,Tomoka MIYAZAKI,21,1996,Lalinrat CHAIWAN,100,1899
2024-09-18,China Open 2024,Round 1,MS,Toma Junior POPOV,19,2123,LEONG Jun Hao,29,2116
2024-09-18,China Open 2024,Round 1,XD,JIANG Zhen Bang / WEI Ya Xin,2,2397,CHIU Hsiang Chieh / LIN Jhih Yong,97,1654
2024-09-18,China Open 2024,Round 1,MS,Kenta NISHIMOTO,13,2106,Kiran GEORGE,40,1928
2024-09-18,China Open 2024,Round 1,MD,Daniel LUNDGAARD / Mads VESTERGAARD,29,1746,Pongsakorn THONGKHAM / Wongsathorn THONGKHAM,79,1539
2024-09-18,China Open 2024,Round 1,WS,Julie Dawall JAKOBSEN,38,1878,TAI Tzu Ying,4,2455
2024-09-18,China Open 2024,Round 1,MD,Leo Rolly CARNANDO / Bagas MAULANA,70,2054,Kenya MITSUI / Hiroki OKAMURA,19,1928
2024-09-18,China Open 2024,Round 1,WS,GAO Fang jie,34,2082,HAN Yue,6,2338
2024-09-18,China Open 2024,Round 1,MD,LEE Fang Jen / LEE Fang Chih,28,1828,Sabar Karyaman GUTAMA / Moh Reza Pahlevi ISFAHANI,17,2040
2024-09-18,China Open 2024,Round 1,MD,Andreas SONDERGAARD / Jesper TOFT,24,1887,Supak JOMKOH / Kittinupong KEDREN,16,1950
2024-09-18,China Open 2024,Round 1,WD,TENG Chun Hsun / YANG Ching Tun,110,1787,Rutaparn.. / Swetaparn DEESOM,47,1396
2024-09-18,China Open 2024,Round 1,MD,Kim ASTRUP / Anders Skaarup RASMUSSEN,2,2140,Hendra SETIAWAN / Mohammad AHSAN,22,1930
2024-09-18,China Open 2024,Round 1,XD,CHEN Tang Jie / TOH Ee Wei,9,2184,Sathish Kumar KARUNAKARAN / Aadya VARIYATH,36,1697
2024-09-18,China Open 2024,Round 1,MD,ONG Yew Sin / TEO Ee Yi,23,1859,LEE Jhe-Huei / YANG Po Hsuan,10,2025
2024-09-18,China Open 2024,Round 1,MS,Jonatan CHRISTIE,8,2327,Rasmus GEMKE,27,2104
2024-09-18,China Open 2024,Round 1,WS,Busanan ONGBAMRUNGPHAN,12,2251,Polina BUHROVA,60,1712
2024-09-18,China Open 2024,Round 1,MS,Anders ANTONSEN,5,2283,NG Ka Long Angus,21,2115
2024-09-18,China Open 2024,Round 1,WS,Kirsty GILMOUR,25,2035,Samiya Imad FAROOQUI,72,1694
2024-09-18,China Open 2024,Round 1,MS,LEI Lan Xi,28,2113,Viktor AXELSEN,2,2554
2024-09-18,China Open 2024,Round 1,MS,WENG Hong Yang,25,2114,LEE Cheuk Yiu,14,2123
2024-09-18,China Open 2024,Round 1,WS,ZHANG Yi Man,19,2123,Lauren LAM,51,1745
2024-09-18,China Open 2024,Round 1,MD,HE Ji Ting / REN Xiang Yu,7,2172,Peeratchai ROAJANAWONG / Pakkapon TEERARATSAKUL,27,1882
2024-09-18,China Open 2024,Round 1,MD,Fajar ALFIAN / Muhammad Shohibul FIKRI,6,2113,CHOI Sol Gyu / HEO Kwang Hee,161,1607
2024-09-18,China Open 2024,Round 1,MD,KANG Min Hyuk / SEO Seung Jae,3,2234,CHOONG Hon Jian / Muhammad Shohibul FIKRI,18,1898
2024-09-18,China Open 2024,Round 1,MS,CHOU Tien Chen,9,2259,LI Shi Feng,4,2246
2024-09-18,China Open 2024,Round 1,MS,LOH Kean Yew,11,2090,Yushi TANAKA,30,2026
2024-09-18,China Open 2024,Round 1,WS,CHIU Pin-Chian,41,1834,AAKARSHI KASHYAP,40,1687
2024-09-18,China Open 2024,Round 1,XD,Dejan FERDINANSYAH / Gloria Emanuelle WIDJAJA,16,1937,LEE Chun Hei / NG Tsz Yau,21,1975
2024-09-18,China Open 2024,Round 1,WS,YEO Jia Min,17,2086,ZHANG Wen Yu,48,1761
2024-09-18,China Open 2024,Round 1,WS,Malvika BANSOD,43,1762,Gregoria Mariska TUNJUNG,7,2334
2024-09-18,China Open 2024,Round 1,WS,NGUYEN Thuy Linh,28,1981,THET Htar Thuzar,54,1626
2024-09-18,China Open 2024,Round 1,WD,YEUNG .. / YEUNG Pak Hon,16,1752,HSU Yin-Hui / LIN Jhih Yong,34,1798
2024-09-18,China Open 2024,Round 1,XD,TAN Kian Meng / LAI Pei Jing,17,1992,REDDY .. / REDDY Sikki Gupta,30,1791
2024-09-18,China Open 2024,Round 1,XD,FENG Yan Zhe / HUANG Dong Ping,3,2296,LIN Bing Wei / LIN Chih-..,56,1674
2024-09-18,China Open 2024,Round 1,XD,Jesper TOFT / Amalie MAGELUND,51,1901,WU Hsuan Yi / YANG Ching Tun,52,1706
2024-09-18,China Open 2024,Round 1,WS,Akane YAMAGUCHI,8,2456,PAI Yu Po,27,1917
2024-09-18,China Open 2024,Round 1,WD,HSIEH Pei Lan / HUNG En-Tzu,73,1759,Treesa JOLLY / GAYATRI GOPICHAND,23,1955
2024-09-18,China Open 2024,Round 1,XD,HOO Pang Ron / CHENG Su Yin,32,1774,YANG Po Hsuan / HU Ling Fang,13,2000
2024-09-19,China Open 2024,Round 2,WD,LI Wen Mei / ZHANG Shu Xian,80,1952,KIM So Yeong / KONG Hee Yong,9,2112
2024-09-19,China Open 2024,Round 2,MS,Kodai NARAOKA,6,2227,LEE Chia Hao,22,2189
2024-09-19,China Open 2024,Round 2,WD,BAEK Ha Na / LEE So Hee,2,2296,Polina BUHROVA / Yevheniia KANTEMYR,43,1593
2024-09-19,China Open 2024,Round 2,MD,HE Ji Ting / REN Xiang Yu,7,2180,Daniel LUNDGAARD / Mads VESTERGAARD,29,1763
2024-09-19,China Open 2024,Round 2,WD,JEONG Na Eun / KIM Hye Rin,11,2137,HSIEH Pei Lan / HUNG En-Tzu,73,1811
2024-09-19,China Open 2024,Round 2,MD,Fajar ALFIAN / Muhammad Shohibul FIKRI,6,2116,Andreas SONDERGAARD / Jesper TOFT,24,1921
2024-09-19,China Open 2024,Round 2,WD,JIA Yi Fan / ZHENG Yu,,1997,SUNG Shuo Yun / YU Chien Hui,37,1733
2024-09-19,China Open 2024,Round 2,MS,Koki WATANABE,15,2178,WANG Tzu Wei,23,2046
2024-09-19,China Open 2024,Round 2,MS,Kunlavut VITIDSARN,7,2396,Brian YANG,24,1992
2024-09-19,China Open 2024,Round 2,WS,Pornpawee CHOCHUWONG,16,2273,Line Højmark KJAERSFELDT,18,2066
2024-09-19,China Open 2024,Round 2,WD,TENG Chun Hsun / YANG Ching Tun,110,1793,Nami MATSUYAMA / Chiharu SHIDA,4,2180
2024-09-19,China Open 2024,Round 2,MD,Kim ASTRUP / Anders Skaarup RASMUSSEN,2,2152,Leo Rolly CARNANDO / Bagas MAULANA,70,2071
2024-09-19,China Open 2024,Round 2,MD,ONG Yew Sin / TEO Ee Yi,23,1902,LEE Fang Jen / LEE Fang Chih,28,1876
2024-09-19,China Open 2024,Round 2,MS,Anders ANTONSEN,5,2297,LOH Kean Yew,11,2111
2024-09-19,China Open 2024,Round 2,WS,Aya OHORI,9,2271,NGUYEN Thuy Linh,28,1987
2024-09-19,China Open 2024,Round 2,MD,Rasmus KJÆR / Frederik SØGAARD,14,1898,Ben LANE / Sean VENDY,15,1967
2024-09-19,China Open 2024,Round 2,MS,Jonatan CHRISTIE,8,2338,Toma Junior POPOV,19,2149
2024-09-19,China Open 2024,Round 2,MS,LEI Lan Xi,28,2161,Kenta NISHIMOTO,13,2119
2024-09-19,China Open 2024,Round 2,XD,GOH Soon Huat / LAI Shevon Jemie,12,2029,Supak JOMKOH / Supissara PACHARAMONGKOL,23,1942
2024-09-19,China Open 2024,Round 2,MD,GOH Sze Fei / Nur IZZUDDIN,12,2114,Junaidi ARIFFIN / YAP Roy King,41,1902
2024-09-19,China Open 2024,Round 2,MD,Muhammad Shohibul FIKRI / Daniel MARTHIN,88,2021,LIANG Wei Keng / WANG Chang,1,2308
2024-09-19,China Open 2024,Round 2,WD,LEE Yu Lim / SHIN Seung Chan,20,1984,Rin IWANAGA / Kie NAKANISHI,6,2173
2024-09-19,China Open 2024,Round 2,MS,Anthony Sinisuka GINTING,10,2218,SHI Yu Qi,1,2471
2024-09-19,China Open 2024,Round 2,XD,Hiroki MIDORIKAWA / Natsu SAITO,20,1941,TANG Chun Man / TSE Ying Suet,8,2174
2024-09-19,China Open 2024,Round 2,MS,WENG Hong Yang,25,2140,CHOU Tien Chen,9,2283
2024-09-19,China Open 2024,Round 2,WD,LIU Sheng Shu / TAN Ning,3,2365,YEUNG .. / YEUNG Pak Hon,16,1792
2024-09-19,China Open 2024,Round 2,WS,Tomoka MIYAZAKI,21,2015,Julie Dawall JAKOBSEN,38,1934
2024-09-19,China Open 2024,Round 2,XD,FENG Yan Zhe / HUANG Dong Ping,3,2297,WANG Chang / HSU Yin-Hui,,1663
2024-09-19,China Open 2024,Round 2,MD,MAN Wei Chong / TEE Kai Wun,13,2029,KANG Min Hyuk / SEO Seung Jae,3,2240
2024-09-19,China Open 2024,Round 2,WS,Malvika BANSOD,43,1829,Kirsty GILMOUR,25,2041
2024-09-19,China Open 2024,Round 2,WD,LI Yi jing / LUO Xu Min,18,1951,Pearly TAN / THINAAH Muralitharan,8,2226
2024-09-19,China Open 2024,Round 2,XD,CHENG Chi Ya / ZHANG Chi,22,2073,Mads VESTERGAARD / Christine BUSCH,24,1851
2024-09-19,China Open 2024,Round 2,WS,WANG Zhi Yi,5,2446,ZHANG Yi Man,19,2129
2024-09-19,China Open 2024,Round 2,WS,GAO Fang jie,34,2124,SUNG Shuo Yun,26,1908
2024-09-19,China Open 2024,Round 2,WS,YEO Jia Min,17,2093,Busanan ONGBAMRUNGPHAN,12,2254
2024-09-19,China Open 2024,Round 2,XD,Jesper TOFT / Amalie MAGELUND,51,1915,TAN Kian Meng / LAI Pei Jing,17,2005
2024-09-19,China Open 2024,Round 2,XD,Dejan FERDINANSYAH / Gloria Emanuelle WIDJAJA,16,1949,CHEN Tang Jie / TOH Ee Wei,9,2187
2024-09-19,China Open 2024,Round 2,WS,Akane YAMAGUCHI,8,2459,CHIU Pin-Chian,41,1852
2024-09-19,China Open 2024,Round 2,XD,HOO Pang Ron / CHENG Su Yin,32,1827,YAP Roy King / Valeree SIETSEMA,54,1749
2024-09-20,China Open 2024,Quarter final,MS,Kunlavut VITIDSARN,7,2400,Anthony Sinisuka GINTING,10,2260
2024-09-20,China Open 2024,Quarter final,MD,HE Ji Ting / REN Xiang Yu,7,2184,Kim ASTRUP / Anders Skaarup RASMUSSEN,2,2172
2024-09-20,China Open 2024,Quarter final,MS,Kodai NARAOKA,6,2249,Koki WATANABE,15,2194
2024-09-20,China Open 2024,Quarter final,WD,JIA Yi Fan / ZHENG Yu,,2007,LEE Yu Lim / SHIN Seung Chan,20,2024
2024-09-20,China Open 2024,Quarter final,MS,WENG Hong Yang,25,2176,Anders ANTONSEN,5,2310
2024-09-20,China Open 2024,Quarter final,WD,LI Yi jing / LUO Xu Min,18,1996,LIU Sheng Shu / TAN Ning,3,2367
2024-09-20,China Open 2024,Quarter final,WD,LI Wen Mei / ZHANG Shu Xian,80,1990,BAEK Ha Na / LEE So Hee,2,2297
2024-09-20,China Open 2024,Quarter final,MD,ONG Yew Sin / TEO Ee Yi,23,1928,Fajar ALFIAN / Muhammad Shohibul FIKRI,6,2129
2024-09-20,China Open 2024,Quarter final,WS,WANG Zhi Yi,5,2453,GAO Fang jie,34,2135
2024-09-20,China Open 2024,Quarter final,WD,JEONG Na Eun / KIM Hye Rin,11,2143,TENG Chun Hsun / YANG Ching Tun,110,1852
2024-09-20,China Open 2024,Quarter final,MS,Jonatan CHRISTIE,8,2351,LEI Lan Xi,28,2183
