date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,tournament_name
13/12/2023,Group B,MD,Fajar ALF.. / Muhamma.. Rank 5 Elo 2023 (+32),21-14 / 21-19,Muhamm.. / Bagas MA.. Rank 10 Elo 2099 (-31),42,https://badmintonranks.com/tournament?id=11086,4,BWF World Tour Finals 2023
13/12/2023,Group A,MD,LIU Yu C.. / OU Xuan .. Rank 8 Elo 2146 (+32),21-18 / 16-21 / 21-16,LIANG W.. / WANG Ch.. Rank 1 Elo 2225 (-31),54,https://badmintonranks.com/tournament?id=11086,4,BWF World Tour Finals 2023
13/12/2023,Group A,MD,Takuro H.. / Yugo KOB.. Rank 7 Elo 2091 (+34),21-16 / 14-21 / 21-18,Aaron CH.. / SOH Wooi.. Rank 4 Elo 2210 (-34),63,https://badmintonranks.com/tournament?id=11086,4,BWF World Tour Finals 2023
13/12/2023,Group A,WS,TAI Tzu Ying Rank 4 Elo 2403 (+18),21-18 / 21-17,Gregoria Mariska TUNJ.. Rank 7 Elo 2291 (-17),43,https://badmintonranks.com/tournament?id=11086,4,BWF World Tour Finals 2023
13/12/2023,Group B,WD,Nami MA.. / Chiharu S.. Rank 4 Elo 2297 (+11),21-15 / 21-10,Jongkolp.. / Rawinda .. Rank 10 Elo 2076 (-11),43,https://badmintonranks.com/tournament?id=11086,4,BWF World Tour Finals 2023
13/12/2023,Group B,WD,BAEK Ha.. / LEE So H.. Rank 2 Elo 2297 (+21),21-11 / 22-20,KIM So Y.. / KONG He.. Rank 3 Elo 2242 (-22),54,https://badmintonranks.com/tournament?id=11086,4,BWF World Tour Finals 2023
13/12/2023,Group A,WS,KIM Ga Eun Rank 13 Elo 2192 (+49),21-18 / 21-18,AN Se Young Rank 1 Elo 2739 (-48),49,https://badmintonranks.com/tournament?id=11086,4,BWF World Tour Finals 2023
11/12/2022,Final,XD,ZHENG .. / HUANG Y.. Rank 3 Elo 2483 (+15),21-19 / 18-21 / 21-13,Dechapol.. / Sapsiree .. Rank 1 Elo 2311 (-15),62,https://badmintonranks.com/tournament?id=12828,1,BWF World Tour Finals 2022
11/12/2022,Final,MS,Viktor AXELSEN Rank 1 Elo 2633 (+10),21-13 / 21-14,Anthony Sinisuka GINTI.. Rank 7 Elo 2378 (-10),41,https://badmintonranks.com/tournament?id=12828,1,BWF World Tour Finals 2022
11/12/2022,Final,WD,CHEN Qi.. / JIA Yi Fan Rank 1 Elo 2355 (+7),21-13 / 21-14,Benyapa .. / Nuntakarn.. Rank 13 Elo 2029 (-7),37,https://badmintonranks.com/tournament?id=12828,1,BWF World Tour Finals 2022
11/12/2022,Final,MD,LIU Yu C.. / OU Xuan .. Rank 11 Elo 2181 (+20),21-17 / 19-21 / 21-12,Hendra S.. / Mohamma.. Rank 6 Elo 2081 (-20),59,https://badmintonranks.com/tournament?id=12828,1,BWF World Tour Finals 2022
11/12/2022,Final,WS,Akane YAMAGUCHI Rank 1 Elo 2525 (+25),21-18 / 22-20,TAI Tzu Ying Rank 3 Elo 2499 (-25),46,https://badmintonranks.com/tournament?id=12828,1,BWF World Tour Finals 2022
10/12/2022,Semi final,XD,Dechapol.. / Sapsiree .. Rank 1 Elo 2304 (+7),24-22 / 16-21 / 21-14,Rinov RI.. / Pitha Hani.. Rank 13 Elo 1977 (-8),73,https://badmintonranks.com/tournament?id=12828,1,BWF World Tour Finals 2022
10/12/2022,Semi final,MS,Viktor AXELSEN Rank 1 Elo 2627 (+6),21-23 / 21-19 / 21-18,Kodai NARAOKA Rank 14 Elo 2260 (-5),83,https://badmintonranks.com/tournament?id=12828,1,BWF World Tour Finals 2022
10/12/2022,Semi final,XD,ZHENG .. / HUANG Y.. Rank 3 Elo 2480 (+3),21-10 / 21-15,TAN Kian.. / LAI Pei Jin.. Rank 8 Elo 2006 (-4),27,https://badmintonranks.com/tournament?id=12828,1,BWF World Tour Finals 2022
10/12/2022,Semi final,MS,Anthony Sinisuka GINTI.. Rank 7 Elo 2359 (+19),21-15 / 11-21 / 21-18,Jonatan CHRISTIE Rank 5 Elo 2253 (-19),56,https://badmintonranks.com/tournament?id=12828,1,BWF World Tour Finals 2022
10/12/2022,Semi final,MD,LIU Yu C.. / OU Xuan .. Rank 11 Elo 2150 (+31),22-20 / 11-21 / 21-19,Fajar ALF.. / Muhamma.. Rank 3 Elo 2199 (-31),57,https://badmintonranks.com/tournament?id=12828,1,BWF World Tour Finals 2022
10/12/2022,Semi final,WS,TAI Tzu Ying Rank 3 Elo 2468 (+31),21-18 / 21-14,HE Bing Jiao Rank 5 Elo 2534 (-32),40,https://badmintonranks.com/tournament?id=12828,1,BWF World Tour Finals 2022
10/12/2022,Semi final,MD,Hendra S.. / Mohamma.. Rank 6 Elo 2051 (+30),17-21 / 21-13 / 21-19,ONG Yew.. / TEO Ee Yi Rank 8 Elo 2084 (-30),54,https://badmintonranks.com/tournament?id=12828,1,BWF World Tour Finals 2022
10/12/2022,Semi final,WS,Akane YAMAGUCHI Rank 1 Elo 2500 (+25),21-19 / 21-10,CHEN Yu Fei Rank 4 Elo 2475 (-25),35,https://badmintonranks.com/tournament?id=12828,1,BWF World Tour Finals 2022
10/12/2022,Semi final,WD,Benyapa .. / Nuntakarn.. Rank 13 Elo 1994 (+35),22-20 / 21-15,JEONG .. / KIM Hye J.. Rank 5 Elo 2074 (-34),43,https://badmintonranks.com/tournament?id=12828,1,BWF World Tour Finals 2022
10/12/2022,Semi final,WD,CHEN Qi.. / JIA Yi Fan Rank 1 Elo 2342 (+13),21-19 / 21-13,ZHANG .. / ZHENG Yu Rank 7 Elo 2131 (-12),39,https://badmintonranks.com/tournament?id=12828,1,BWF World Tour Finals 2022
9/12/2022,Group B,MD,LIU Yu C.. / OU Xuan .. (4) Rank 11 Elo 2128 (+22),21-13 / 21-18,Hendra S.. / Mohamm.. (2) Rank 6 Elo 2073 (-22),26,https://badmintonranks.com/tournament?id=12828,1,BWF World Tour Finals 2022
9/12/2022,Group B,WS,TAI Tzu Ying (2) Rank 3 Elo 2449 (+19),21-10 / 12-21 / 21-7,Ratchanok INTANON Rank 7 Elo 2359 (-19),50,https://badmintonranks.com/tournament?id=12828,1,BWF World Tour Finals 2022
9/12/2022,Group B,MD,Kim AST.. / Anders Sk.. Rank 5 Elo 1944 (+40),21-19 / 23-21,Aaron CH.. / SOH Wooi.. Rank 4 Elo 2116 (-38),45,https://badmintonranks.com/tournament?id=12828,1,BWF World Tour Finals 2022
9/12/2022,Group A,XD,Rinov RI.. / Pitha Hani.. Rank 13 Elo 1942 (+35),14-21 / 21-17 / 24-22,Thom GI.. / Delphine .. Rank 10 Elo 2044 (-34),66,https://badmintonranks.com/tournament?id=12828,1,BWF World Tour Finals 2022
9/12/2022,Group B,WS,HE Bing Jiao (3) Rank 5 Elo 2529 (+5),8-21 / 22-20 / 21-13,Busanan ONGBAMRUN.. Rank 10 Elo 2148 (-5),59,https://badmintonranks.com/tournament?id=12828,1,BWF World Tour Finals 2022
9/12/2022,Group A,MS,Kodai NARAOKA Rank 14 Elo 2237 (+23),21-19 / 21-15,LU Guang Zu Rank 17 Elo 2210 (-24),58,https://badmintonranks.com/tournament?id=12828,2,BWF World Tour Finals 2022
9/12/2022,Group A,XD,ZHENG .. / HUANG .. (1) Rank 3 Elo 2480 (+0),W.O.,GOH Soo.. / LAI Shev.. (4) Rank 11 Elo 1963 (-0),0,https://badmintonranks.com/tournament?id=12828,2,BWF World Tour Finals 2022
9/12/2022,Group A,MS,PRANNOY H. S. (3) Rank 12 Elo 2164 (+48),14-21 / 21-17 / 21-18,Viktor AXELSEN (1) Rank 1 Elo 2675 (-48),51,https://badmintonranks.com/tournament?id=12828,2,BWF World Tour Finals 2022
9/12/2022,Group A,MD,CHOI Sol.. / KIM Won .. Rank 15 Elo 1979 (+35),21-11 / 21-19,Takuro H.. / Yugo KOB.. Rank 1 Elo 2095 (-34),40,https://badmintonranks.com/tournament?id=12828,2,BWF World Tour Finals 2022
9/12/2022,Group B,XD,Dechapol.. / Sapsiree .. (2) Rank 1 Elo 2285 (+19),23-21 / 21-13,WANG Yi.. / HUANG .. (3) Rank 4 Elo 2207 (-20),43,https://badmintonranks.com/tournament?id=12828,2,BWF World Tour Finals 2022
9/12/2022,Group B,XD,TAN Kian.. / LAI Pei Jin.. Rank 8 Elo 1981 (+25),21-17 / 22-20,Supak JO.. / Supissara .. Rank 12 Elo 1960 (-25),41,https://badmintonranks.com/tournament?id=12828,2,BWF World Tour Finals 2022
9/12/2022,Group B,MS,Anthony Sinisuka GINTI.. Rank 7 Elo 2338 (+21),21-12 / 23-21,LOH Kean Yew Rank 3 Elo 2278 (-21),38,https://badmintonranks.com/tournament?id=12828,2,BWF World Tour Finals 2022
9/12/2022,Group A,MD,ONG Yew.. / TEO Ee .. (3) Rank 8 Elo 2045 (+39),10-21 / 21-17 / 21-19,Fajar ALF.. / Muhamm.. (1) Rank 3 Elo 2237 (-38),53,https://badmintonranks.com/tournament?id=12828,2,BWF World Tour Finals 2022
9/12/2022,Group A,WD,Benyapa .. / Nuntakar.. (3) Rank 13 Elo 1956 (+38),21-15 / 21-8,JEONG .. / KIM Hye .. (1) Rank 5 Elo 2110 (-36),34,https://badmintonranks.com/tournament?id=12828,2,BWF World Tour Finals 2022
9/12/2022,Group A,WD,Jongkolp.. / Rawinda .. Rank 6 Elo 2043 (+6),21-10 / 21-17,Vivian H.. / LIM Chiew.. Rank 24 Elo 1678 (-10),37,https://badmintonranks.com/tournament?id=12828,2,BWF World Tour Finals 2022
9/12/2022,Group B,MS,Jonatan CHRISTIE (4) Rank 5 Elo 2227 (+26),21-13 / 12-21 / 21-17,CHOU Tien Chen (2) Rank 4 Elo 2232 (-26),50,https://badmintonranks.com/tournament?id=12828,2,BWF World Tour Finals 2022
9/12/2022,Group B,WD,ZHANG .. / ZHENG .. (2) Rank 7 Elo 2102 (+29),21-19 / 20-22 / 21-9,Pearly TA.. / THINAAH .. Rank 9 Elo 2148 (-29),59,https://badmintonranks.com/tournament?id=12828,2,BWF World Tour Finals 2022
9/12/2022,Group A,WS,CHEN Yu Fei (1) Rank 4 Elo 2449 (+26),21-16 / 21-12,AN Se Young (4) Rank 2 Elo 2464 (-26),40,https://badmintonranks.com/tournament?id=12828,2,BWF World Tour Finals 2022
9/12/2022,Group A,WS,Akane YAMAGUCHI Rank 1 Elo 2492 (+8),21-15 / 13-21 / 21-18,Gregoria Mariska TUNJ.. Rank 18 Elo 2194 (-7),61,https://badmintonranks.com/tournament?id=12828,2,BWF World Tour Finals 2022
9/12/2022,Group B,WD,CHEN Qi.. / JIA Yi Fan (4) Rank 1 Elo 2330 (+12),21-16 / 21-16,Apriyani .. / Siti Fadia .. Rank 14 Elo 2129 (-12),37,https://badmintonranks.com/tournament?id=12828,2,BWF World Tour Finals 2022
8/12/2022,Group B,MD,LIU Yu C.. / OU Xuan .. (4) Rank 11 Elo 2099 (+29),23-21 / 22-24 / 21-16,Aaron CH.. / SOH Wooi.. Rank 4 Elo 2145 (-29),66,https://badmintonranks.com/tournament?id=12828,2,BWF World Tour Finals 2022
8/12/2022,Group B,WS,HE Bing Jiao (3) Rank 5 Elo 2514 (+15),21-17 / 24-22,Ratchanok INTANON Rank 7 Elo 2374 (-15),48,https://badmintonranks.com/tournament?id=12828,2,BWF World Tour Finals 2022
8/12/2022,Group A,MS,Viktor AXELSEN (1) Rank 1 Elo 2671 (+4),21-5 / 21-15,Kodai NARAOKA Rank 14 Elo 2241 (-4),33,https://badmintonranks.com/tournament?id=12828,2,BWF World Tour Finals 2022
8/12/2022,Group B,MD,Hendra S.. / Mohamm.. (2) Rank 6 Elo 2053 (+20),21-13 / 21-12,Kim AST.. / Anders Sk.. Rank 5 Elo 1964 (-20),26,https://badmintonranks.com/tournament?id=12828,2,BWF World Tour Finals 2022
8/12/2022,Group A,XD,Thom GI.. / Delphine .. Rank 10 Elo 2020 (+24),16-21 / 21-18 / 21-17,GOH Soo.. / LAI Shev.. (4) Rank 11 Elo 1987 (-24),60,https://badmintonranks.com/tournament?id=12828,2,BWF World Tour Finals 2022
8/12/2022,Group A,XD,ZHENG .. / HUANG .. (1) Rank 3 Elo 2478 (+2),21-9 / 22-20,Rinov RI.. / Pitha Hani.. Rank 13 Elo 1944 (-2),33,https://badmintonranks.com/tournament?id=12828,3,BWF World Tour Finals 2022
8/12/2022,Group A,WD,JEONG .. / KIM Hye .. (1) Rank 5 Elo 2086 (+24),21-14 / 21-12,Jongkolp.. / Rawinda .. Rank 6 Elo 2068 (-25),37,https://badmintonranks.com/tournament?id=12828,3,BWF World Tour Finals 2022
8/12/2022,Group B,WS,TAI Tzu Ying (2) Rank 3 Elo 2441 (+8),22-20 / 21-16,Busanan ONGBAMRUN.. Rank 10 Elo 2156 (-8),44,https://badmintonranks.com/tournament?id=12828,3,BWF World Tour Finals 2022
8/12/2022,Group A,MS,LU Guang Zu Rank 17 Elo 2184 (+26),23-21 / 17-21 / 21-19,PRANNOY H. S. (3) Rank 12 Elo 2190 (-26),84,https://badmintonranks.com/tournament?id=12828,3,BWF World Tour Finals 2022
8/12/2022,Group B,XD,Dechapol.. / Sapsiree .. (2) Rank 1 Elo 2276 (+9),21-9 / 21-11,TAN Kian.. / LAI Pei Jin.. Rank 8 Elo 1989 (-8),29,https://badmintonranks.com/tournament?id=12828,3,BWF World Tour Finals 2022
8/12/2022,Group A,WD,Benyapa .. / Nuntakar.. (3) Rank 13 Elo 1946 (+10),21-9 / 21-12,Vivian H.. / LIM Chiew.. Rank 24 Elo 1693 (-15),27,https://badmintonranks.com/tournament?id=12828,3,BWF World Tour Finals 2022
8/12/2022,Group B,MS,Jonatan CHRISTIE (4) Rank 5 Elo 2194 (+33),16-21 / 22-20 / 21-10,LOH Kean Yew Rank 3 Elo 2311 (-33),62,https://badmintonranks.com/tournament?id=12828,3,BWF World Tour Finals 2022
8/12/2022,Group B,XD,WANG Yi.. / HUANG .. (3) Rank 4 Elo 2196 (+11),21-16 / 21-7,Supak JO.. / Supissara .. Rank 12 Elo 1972 (-12),29,https://badmintonranks.com/tournament?id=12828,3,BWF World Tour Finals 2022
8/12/2022,Group A,MD,Fajar ALF.. / Muhamm.. (1) Rank 3 Elo 2219 (+18),21-18 / 21-15,Takuro H.. / Yugo KOB.. Rank 1 Elo 2113 (-18),37,https://badmintonranks.com/tournament?id=12828,3,BWF World Tour Finals 2022
8/12/2022,Group A,MD,ONG Yew.. / TEO Ee .. (3) Rank 8 Elo 2020 (+25),21-17 / 23-21,CHOI Sol.. / KIM Won .. Rank 15 Elo 2004 (-25),40,https://badmintonranks.com/tournament?id=12828,3,BWF World Tour Finals 2022
8/12/2022,Group B,MS,Anthony Sinisuka GINTI.. Rank 7 Elo 2318 (+20),21-14 / 12-21 / 21-19,CHOU Tien Chen (2) Rank 4 Elo 2253 (-21),56,https://badmintonranks.com/tournament?id=12828,3,BWF World Tour Finals 2022
8/12/2022,Group B,WD,ZHANG .. / ZHENG .. (2) Rank 7 Elo 2069 (+33),21-14 / 21-19,Apriyani .. / Siti Fadia .. Rank 14 Elo 2161 (-32),35,https://badmintonranks.com/tournament?id=12828,3,BWF World Tour Finals 2022
8/12/2022,Group A,WS,CHEN Yu Fei (1) Rank 4 Elo 2416 (+33),21-19 / 21-18,Akane YAMAGUCHI Rank 1 Elo 2525 (-33),49,https://badmintonranks.com/tournament?id=12828,3,BWF World Tour Finals 2022
8/12/2022,Group B,WD,CHEN Qi.. / JIA Yi Fan (4) Rank 1 Elo 2315 (+15),21-13 / 21-15,Pearly TA.. / THINAAH .. Rank 9 Elo 2163 (-15),42,https://badmintonranks.com/tournament?id=12828,3,BWF World Tour Finals 2022
8/12/2022,Group A,WS,AN Se Young (4) Rank 2 Elo 2454 (+10),21-9 / 11-21 / 21-10,Gregoria Mariska TUNJ.. Rank 18 Elo 2204 (-10),52,https://badmintonranks.com/tournament?id=12828,3,BWF World Tour Finals 2022
7/12/2022,Group A,XD,ZHENG .. / HUANG .. (1) Rank 3 Elo 2474 (+4),21-8 / 21-9,Thom GI.. / Delphine .. Rank 10 Elo 2023 (-3),25,https://badmintonranks.com/tournament?id=12828,3,BWF World Tour Finals 2022
7/12/2022,Group B,MD,Hendra S.. / Mohamm.. (2) Rank 6 Elo 2015 (+38),21-12 / 21-15,Aaron CH.. / SOH Wooi.. Rank 4 Elo 2182 (-37),32,https://badmintonranks.com/tournament?id=12828,3,BWF World Tour Finals 2022
7/12/2022,Group B,MD,LIU Yu C.. / OU Xuan .. (4) Rank 11 Elo 2080 (+19),21-11 / 21-19,Kim AST.. / Anders Sk.. Rank 5 Elo 1983 (-19),36,https://badmintonranks.com/tournament?id=12828,3,BWF World Tour Finals 2022
7/12/2022,Group A,XD,Rinov RI.. / Pitha Hani.. Rank 13 Elo 1907 (+37),21-12 / 21-15,GOH Soo.. / LAI Shev.. (4) Rank 11 Elo 2022 (-35),35,https://badmintonranks.com/tournament?id=12828,3,BWF World Tour Finals 2022
7/12/2022,Group A,MS,Viktor AXELSEN (1) Rank 1 Elo 2668 (+3),21-13 / 21-11,LU Guang Zu Rank 17 Elo 2187 (-3),39,https://badmintonranks.com/tournament?id=12828,3,BWF World Tour Finals 2022
7/12/2022,Group A,MD,Takuro H.. / Yugo KOB.. Rank 1 Elo 2090 (+23),21-19 / 21-16,ONG Yew.. / TEO Ee .. (3) Rank 8 Elo 2043 (-23),39,https://badmintonranks.com/tournament?id=12828,4,BWF World Tour Finals 2022
7/12/2022,Group A,MS,Kodai NARAOKA Rank 14 Elo 2216 (+25),21-12 / 9-21 / 21-17,PRANNOY H. S. (3) Rank 12 Elo 2215 (-25),60,https://badmintonranks.com/tournament?id=12828,4,BWF World Tour Finals 2022
7/12/2022,Group B,MS,LOH Kean Yew Rank 3 Elo 2287 (+24),21-15 / 21-17,CHOU Tien Chen (2) Rank 4 Elo 2277 (-24),42,https://badmintonranks.com/tournament?id=12828,4,BWF World Tour Finals 2022
7/12/2022,Group A,WS,Akane YAMAGUCHI Rank 1 Elo 2502 (+23),21-18 / 21-16,AN Se Young (4) Rank 2 Elo 2478 (-24),42,https://badmintonranks.com/tournament?id=12828,4,BWF World Tour Finals 2022
7/12/2022,Group A,WD,Jongkolp.. / Rawinda .. Rank 6 Elo 2048 (+20),21-19 / 10-21 / 21-12,Benyapa .. / Nuntakar.. (3) Rank 13 Elo 1966 (-20),51,https://badmintonranks.com/tournament?id=12828,4,BWF World Tour Finals 2022
7/12/2022,Group B,WS,Ratchanok INTANON Rank 7 Elo 2362 (+12),21-15 / 21-13,Busanan ONGBAMRUN.. Rank 10 Elo 2169 (-13),40,https://badmintonranks.com/tournament?id=12828,4,BWF World Tour Finals 2022
7/12/2022,Group A,MD,Fajar ALF.. / Muhamm.. (1) Rank 3 Elo 2206 (+13),23-21 / 21-17,CHOI Sol.. / KIM Won .. Rank 15 Elo 2017 (-13),48,https://badmintonranks.com/tournament?id=12828,4,BWF World Tour Finals 2022
7/12/2022,Group B,MS,Anthony Sinisuka GINTI.. Rank 7 Elo 2298 (+20),6-21 / 21-10 / 21-9,Jonatan CHRISTIE (4) Rank 5 Elo 2213 (-19),47,https://badmintonranks.com/tournament?id=12828,4,BWF World Tour Finals 2022
7/12/2022,Group A,WS,Gregoria Mariska TUNJ.. Rank 18 Elo 2161 (+43),21-9 / 14-21 / 21-16,CHEN Yu Fei (1) Rank 4 Elo 2459 (-43),56,https://badmintonranks.com/tournament?id=12828,4,BWF World Tour Finals 2022
7/12/2022,Group B,XD,TAN Kian.. / LAI Pei Jin.. Rank 8 Elo 1943 (+46),23-21 / 14-21 / 21-16,WANG Yi.. / HUANG .. (3) Rank 4 Elo 2239 (-43),61,https://badmintonranks.com/tournament?id=12828,4,BWF World Tour Finals 2022
7/12/2022,Group A,WD,JEONG .. / KIM Hye .. (1) Rank 5 Elo 2080 (+6),21-18 / 21-13,Vivian H.. / LIM Chiew.. Rank 24 Elo 1702 (-9),43,https://badmintonranks.com/tournament?id=12828,4,BWF World Tour Finals 2022
7/12/2022,Group B,WD,Apriyani .. / Siti Fadia .. Rank 14 Elo 2131 (+30),23-21 / 21-19,Pearly TA.. / THINAAH .. Rank 9 Elo 2193 (-30),47,https://badmintonranks.com/tournament?id=12828,4,BWF World Tour Finals 2022
7/12/2022,Group B,WS,HE Bing Jiao (3) Rank 5 Elo 2490 (+24),21-19 / 21-19,TAI Tzu Ying (2) Rank 3 Elo 2464 (-23),47,https://badmintonranks.com/tournament?id=12828,4,BWF World Tour Finals 2022
7/12/2022,Group B,XD,Dechapol.. / Sapsiree .. (2) Rank 1 Elo 2268 (+8),21-6 / 25-23,Supak JO.. / Supissara .. Rank 12 Elo 1980 (-8),46,https://badmintonranks.com/tournament?id=12828,4,BWF World Tour Finals 2022
7/12/2022,Group B,WD,CHEN Qi.. / JIA Yi Fan (4) Rank 1 Elo 2305 (+10),21-18 / 17-21 / 21-14,ZHANG .. / ZHENG .. (2) Rank 7 Elo 2081 (-12),58,https://badmintonranks.com/tournament?id=12828,4,BWF World Tour Finals 2022
5/12/2021,Final,MS,Viktor AXELSEN Rank 1 Elo 2611 (+5),21-12 / 21-8,Kunlavut VITIDSARN Rank 23 Elo 2199 (-5),43,https://badmintonranks.com/tournament?id=11068,1,BWF World Tour Finals 2021
5/12/2021,Final,MD,Takuro H.. / Yugo KOB.. Rank 6 Elo 2277 (+34),21-16 / 13-21 / 21-17,Marcus G.. / Kevin SU.. Rank 1 Elo 2366 (-34),61,https://badmintonranks.com/tournament?id=11068,1,BWF World Tour Finals 2021
5/12/2021,Final,WS,AN Se Young Rank 6 Elo 2475 (+17),21-16 / 21-12,PUSARLA V. Sindhu Rank 7 Elo 2342 (-18),39,https://badmintonranks.com/tournament?id=11068,1,BWF World Tour Finals 2021
5/12/2021,Final,XD,Dechapol.. / Sapsiree .. Rank 2 Elo 2373 (+28),21-19 / 21-11,Yuta WAT.. / Arisa IGA.. Rank 4 Elo 2378 (-28),40,https://badmintonranks.com/tournament?id=11068,1,BWF World Tour Finals 2021
5/12/2021,Final,WD,KIM So Y.. / KONG He.. Rank 4 Elo 2148 (+36),21-14 / 21-14,Nami MA.. / Chiharu S.. Rank 7 Elo 2257 (-36),44,https://badmintonranks.com/tournament?id=11068,1,BWF World Tour Finals 2021
4/12/2021,Semi final,MS,Viktor AXELSEN Rank 1 Elo 2608 (+3),21-13 / 21-11,Lakshya SEN Rank 21 Elo 2135 (-3),39,https://badmintonranks.com/tournament?id=11068,1,BWF World Tour Finals 2021
4/12/2021,Semi final,MD,Marcus G.. / Kevin SU.. Rank 1 Elo 2348 (+18),18-21 / 23-21 / 21-17,LEE Yang / WANG Ch.. Rank 3 Elo 2233 (-18),61,https://badmintonranks.com/tournament?id=11068,1,BWF World Tour Finals 2021
4/12/2021,Semi final,MS,Kunlavut VITIDSARN Rank 23 Elo 2160 (+39),21-18 / 21-18,LEE Zii Jia Rank 8 Elo 2321 (-39),44,https://badmintonranks.com/tournament?id=11068,1,BWF World Tour Finals 2021
4/12/2021,Semi final,MD,Takuro H.. / Yugo KOB.. Rank 6 Elo 2263 (+14),21-18 / 21-15,ONG Yew.. / TEO Ee Yi Rank 12 Elo 2077 (-14),39,https://badmintonranks.com/tournament?id=11068,1,BWF World Tour Finals 2021
4/12/2021,Semi final,WS,PUSARLA V. Sindhu Rank 7 Elo 2301 (+41),21-15 / 15-21 / 21-19,Akane YAMAGUCHI Rank 3 Elo 2499 (-40),70,https://badmintonranks.com/tournament?id=11068,1,BWF World Tour Finals 2021
4/12/2021,Semi final,XD,Dechapol.. / Sapsiree .. Rank 2 Elo 2369 (+4),21-8 / 21-18,CHAN Pe.. / GOH Liu .. Rank 9 Elo 1927 (-4),42,https://badmintonranks.com/tournament?id=11068,1,BWF World Tour Finals 2021
4/12/2021,Semi final,WS,AN Se Young Rank 6 Elo 2459 (+16),25-23 / 21-17,Pornpawee CHOCHUW.. Rank 10 Elo 2309 (-16),55,https://badmintonranks.com/tournament?id=11068,1,BWF World Tour Finals 2021
4/12/2021,Semi final,XD,Yuta WAT.. / Arisa IGA.. Rank 4 Elo 2367 (+11),19-21 / 21-9 / 21-19,TANG Ch.. / TSE Ying .. Rank 7 Elo 2122 (-10),67,https://badmintonranks.com/tournament?id=11068,1,BWF World Tour Finals 2021
4/12/2021,Semi final,WD,Nami MA.. / Chiharu S.. Rank 7 Elo 2234 (+23),21-14 / 13-21 / 23-21,Greysia P.. / Apriyani R.. Rank 6 Elo 2180 (-23),76,https://badmintonranks.com/tournament?id=11068,1,BWF World Tour Finals 2021
4/12/2021,Semi final,WD,KIM So Y.. / KONG He.. Rank 4 Elo 2148 (+0),W.O.,Gabriela .. / Stefani ST.. Rank 11 Elo 1949 (-1),0,https://badmintonranks.com/tournament?id=11068,1,BWF World Tour Finals 2021
3/12/2021,Group B,MD,Pramudy.. / Yeremia E.. Rank 27 Elo 1957 (+8),21-15 / 21-16,Christo P.. / Toma Juni.. Rank 31 Elo 1658 (-14),39,https://badmintonranks.com/tournament?id=11068,1,BWF World Tour Finals 2021
3/12/2021,Group A,MD,Marcus G.. / Kevin SU.. (1) Rank 1 Elo 2341 (+7),21-15 / 18-21 / 21-9,Kim AST.. / Anders Sk.. Rank 10 Elo 2040 (-8),69,https://badmintonranks.com/tournament?id=11068,1,BWF World Tour Finals 2021
3/12/2021,Group A,MD,LEE Yang / WANG Ch.. Rank 3 Elo 2233 (+0),W.O.,Satwiksai.. / Chirag SH.. Rank 9 Elo 2048 (-1),0,https://badmintonranks.com/tournament?id=11068,1,BWF World Tour Finals 2021
3/12/2021,Group A,MS,Lakshya SEN Rank 21 Elo 2135 (+0),W.O.,Rasmus GEMKE Rank 10 Elo 2151 (-2),0,https://badmintonranks.com/tournament?id=11068,1,BWF World Tour Finals 2021
3/12/2021,Group B,MD,Takuro H.. / Yugo KO.. (2) Rank 6 Elo 2249 (+14),21-19 / 12-21 / 21-10,ONG Yew.. / TEO Ee Yi Rank 12 Elo 2091 (-14),54,https://badmintonranks.com/tournament?id=11068,1,BWF World Tour Finals 2021
3/12/2021,Group B,XD,Dechapol.. / Sapsiree .. (2) Rank 2 Elo 2366 (+3),21-18 / 21-13,Marcus E.. / Lauren S.. Rank 8 Elo 1880 (-4),40,https://badmintonranks.com/tournament?id=11068,2,BWF World Tour Finals 2021
3/12/2021,Group A,XD,Yuta WAT.. / Arisa IGA.. (1) Rank 4 Elo 2363 (+4),21-11 / 21-12,CHAN Pe.. / GOH Liu .. Rank 9 Elo 1931 (-4),33,https://badmintonranks.com/tournament?id=11068,2,BWF World Tour Finals 2021
3/12/2021,Group B,XD,TANG Ch.. / TSE Ying .. Rank 7 Elo 2100 (+22),21-11 / 21-15,Praveen .. / Melati Dae.. Rank 5 Elo 2053 (-23),30,https://badmintonranks.com/tournament?id=11068,2,BWF World Tour Finals 2021
3/12/2021,Group A,XD,Mathias .. / Alexandra .. Rank 14 Elo 1979 (+22),21-15 / 21-17,TAN Kian.. / LAI Pei Jin.. Rank 11 Elo 1924 (-23),48,https://badmintonranks.com/tournament?id=11068,2,BWF World Tour Finals 2021
3/12/2021,Group A,WS,Pornpawee CHOCHU.. (1) Rank 10 Elo 2281 (+28),21-12 / 19-21 / 21-14,PUSARLA V. Sindhu Rank 7 Elo 2330 (-29),71,https://badmintonranks.com/tournament?id=11068,2,BWF World Tour Finals 2021
3/12/2021,Group A,WS,Line CHRISTOPHERSEN Rank 27 Elo 1887 (+29),21-11 / 21-14,Yvonne LI Rank 24 Elo 1896 (-29),33,https://badmintonranks.com/tournament?id=11068,2,BWF World Tour Finals 2021
