date,round,type,winner_raw,score,loser_raw,duration,tournament_url,page_number,tournament_name,winner_name,winner_rank,winner_elo,loser_name,loser_rank,loser_elo
5/6/2025,Round 2,MD,Sabar Karyaman GUTAMA / Moh Reza Pahlevi ISFAHANI (8) Rank 8 Elo 2030 (+26),21-13 / 21-9,Dechapol PUAVARANUKROH / Kittinupong KEDREN Rank 14 Elo 2031 (-26),32.0,https://badmintonranks.com/tournament?id=14466,3,Indonesia Open 2025,Sabar Karyaman GUTAMA / Moh Reza Pahlevi ISFAHANI (8),8.0,2030,Dechapol PUAVARANUKROH / Kittinupong KEDREN,14.0,2031
5/6/2025,Round 2,MD,MAN Wei Chong / TEE Kai Wun (7) Rank 7 Elo 2113 (+12),14-21 / 21-11 / 21-15,Junaidi ARIFFIN / YAP Roy King Rank 23 Elo 1899 (-13),48.0,https://badmintonranks.com/tournament?id=14466,3,Indonesia Open 2025,MAN Wei Chong / TEE Kai Wun (7),7.0,2113,Junaidi ARIFFIN / YAP Roy King,23.0,1899
5/6/2025,Round 2,MD,Satwiksairaj RANKIREDDY / Chirag SHETTY Rank 22 Elo 2171 (+12),16-21 / 21-18 / 22-20,Rasmus KJÆR / Frederik SØGAARD Rank 16 Elo 1969 (-13),68.0,https://badmintonranks.com/tournament?id=14466,3,Indonesia Open 2025,Satwiksairaj RANKIREDDY / Chirag SHETTY,22.0,2171,Rasmus KJÆR / Frederik SØGAARD,16.0,1969
5/6/2025,Round 2,WD,Pearly TAN / THINAAH Muralitharan (4) Rank 4 Elo 2116 (+17),18-21 / 21-16 / 21-17,Lanny Tria MAYASARI / Siti Fadia Silva RAMADHANTI Rank 20 Elo 1997 (-18),59.0,https://badmintonranks.com/tournament?id=14466,3,Indonesia Open 2025,Pearly TAN / THINAAH Muralitharan (4),4.0,2116,Lanny Tria MAYASARI / Siti Fadia Silva RAMADHANTI,20.0,1997
5/6/2025,Round 2,WD,LI Yi jing / LUO Xu Min (5) Rank 6 Elo 2034 (+13),21-7 / 21-16,YEUNG .. / YEUNG Pak Hon Rank 14 Elo 1836 (-15),35.0,https://badmintonranks.com/tournament?id=14466,3,Indonesia Open 2025,LI Yi jing / LUO Xu Min (5),6.0,2034,YEUNG .. / YEUNG Pak Hon,14.0,1836
5/6/2025,Round 2,MD,Takuro HOKI / Yugo KOBAYASHI Rank 19 Elo 2075 (+29),29-27 / 21-11,Kim ASTRUP / Anders Skaarup RASMUSSEN (2) Rank 2 Elo 2112 (-28),46.0,https://badmintonranks.com/tournament?id=14466,3,Indonesia Open 2025,Takuro HOKI / Yugo KOBAYASHI,19.0,2075,Kim ASTRUP / Anders Skaarup RASMUSSEN (2),2.0,2112
5/6/2025,Round 2,MS,Anders ANTONSEN (3) Rank 3 Elo 2301 (+14),21-16 / 18-21 / 21-14,Alwi FARHAN Rank 29 Elo 2128 (-14),77.0,https://badmintonranks.com/tournament?id=14466,3,Indonesia Open 2025,Anders ANTONSEN (3),3.0,2301,Alwi FARHAN,29.0,2128
5/6/2025,Round 2,WD,Febriana Dwipuji KUSUMA / Amallia Cahaya PRATIWI (8) Rank 10 Elo 1961 (+11),15-21 / 21-12 / 21-9,Siti Sarah AZZAHRA / Agnia Sri RAHAYU Rank 46 Elo 1724 (-16),58.0,https://badmintonranks.com/tournament?id=14466,3,Indonesia Open 2025,Febriana Dwipuji KUSUMA / Amallia Cahaya PRATIWI (8),10.0,1961,Siti Sarah AZZAHRA / Agnia Sri RAHAYU,46.0,1724
5/6/2025,Round 2,MS,LEE Cheuk Yiu Rank 21 Elo 2144 (+38),12-21 / 21-12 / 21-10,Jonatan CHRISTIE (5) Rank 5 Elo 2323 (-37),58.0,https://badmintonranks.com/tournament?id=14466,3,Indonesia Open 2025,LEE Cheuk Yiu,21.0,2144,Jonatan CHRISTIE (5),5.0,2323
5/6/2025,Round 2,MS,Alex LANIER (8) Rank 8 Elo 2303 (+24),16-21 / 21-14 / 21-8,LOH Kean Yew Rank 10 Elo 2283 (-24),57.0,https://badmintonranks.com/tournament?id=14466,3,Indonesia Open 2025,Alex LANIER (8),8.0,2303,LOH Kean Yew,10.0,2283
